Tipo de depósito;Posição no depósito;Produto;Descrição breve do produto;UM básica;Qtd.disponível UMB;Tipo de estoque;Denominação do tipo de estoque;Preço do material;Valor total;Nome do usuário;Dt.contg.inven.fís.;Qtd.na UM administrada em estoque;UM admin.estoque
GA03;3G-03-09C;802659;PLUG AGUA FRIA PVC RIG 1P;UN;5;F3;Utilização livre depósito CUST;1,28;6,40;;;0,00000000000000;
GA03;3G-03-09C;802712;CAP TUBO COND AGUA FRIA PVC RIG 60MM;UN;9;F3;Utilização livre depósito CUST;6,14;55,26;;;0,00000000000000;
GA03;3G-03-09C;802732;UNIAO TUBO COND AGUA FRIA PVC RIG 25MM;UN;20;F3;Utilização livre depósito CUST;4,29;85,80;;;0,00000000000000;
GA03;3G-03-09C;802753;UNIAO TUBO COND AGUA FRIA PVC RIG 2P;UN;9;F3;Utilização livre depósito CUST;14,25;128,25;;;0,00000000000000;
GA03;3G-03-09C;802886;UNIAO TUBO COND AGUA FRIA PVC RIG 50MM;UN;5;F3;Utilização livre depósito CUST;13,79;68,95;;;0,00000000000000;
GA03;3G-03-09C;802913;TE TUBO COND AGUA FRIA PVC RIG 40MM;UN;16;F3;Utilização livre depósito CUST;5,34;85,44;;;0,00000000000000;
GA03;3G-03-09C;802931;NIPLE TUBO COND AGUA FRIA PVC RIG 2P;UN;4;F3;Utilização livre depósito CUST;5,22;20,88;;;0,00000000000000;
GA03;3G-03-09C;802949;TE TUBO COND AGUA FRIA PVC RIG 25MMX1/2P;UN;46;F3;Utilização livre depósito CUST;11,61;534,06;;;0,00000000000000;
GA03;3G-03-09C;803005;CAP TUBO COND AGUA FRIA PVC RIG 1.1/2P;UN;13;F3;Utilização livre depósito CUST;4,74;61,62;;;0,00000000000000;
GA03;3G-03-09D;400361;ANTENA PLANO TERRA OD 9DBI 50OHMS 200W;UN;24;L2;Utilização livre depósito INVT;400,00;9.600,00;;;0,00000000000000;
GA03;3G-03-09D;402215;LUMINARIA INDUSTRIAL AC 16W;UN;20;L2;Utilização livre depósito INVT;67,70;1.354,00;;;0,00000000000000;
GA03;3G-03-10A;403168;SUPORTE PARA CAIXA SMC;UN;62;L2;Utilização livre depósito INVT;188,06;11.659,72;;;0,00000000000000;
GA03;3G-03-10A;407356;SUPORTE TIPO L AÇO PERFILADO ZINCADO DAT;UN;100;L2;Utilização livre depósito INVT;191,39;19.139,00;;;0,00000000000000;
GA03;3G-03-10B;111772;ALICATE PRENSA TERMINAIS AP-056;UN;1;F3;Utilização livre depósito CUST;256,05;256,05;;;0,00000000000000;
GA03;3G-03-10B;120366;CAPUZ DE SEGURANCA TIPO BALACLAVA;UN;34;F3;Utilização livre depósito CUST;115,11;3.913,74;;;0,00000000000000;
GA03;3G-03-10B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;12;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-03-10B;404156;ALICATE PRENSA TERMINAIS AP-056;UN;3;L2;Utilização livre depósito INVT;256,05;768,15;;;0,00000000000000;
GA03;3G-03-10B;803631;LAMINA SERRA ACO RAP 300X13MM 0,65MM 18D;UN;369;F3;Utilização livre depósito CUST;0,05;18,45;;;0,00000000000000;
GA03;3G-03-10B;804027;LIMA CHATA BASTARDA DE 6;UN;7;F3;Utilização livre depósito CUST;29,01;203,07;;;0,00000000000000;
GA03;3G-03-10B;804028;LIMA REDONDA MURÇA DE 6;UN;7;F3;Utilização livre depósito CUST;36,53;255,71;;;0,00000000000000;
GA03;3G-03-10B;804556;JOGO CHAVES  ALLEN TIPO CANIVETE 09 PCS;UN;8;F3;Utilização livre depósito CUST;57,64;461,12;;;0,00000000000000;
GA03;3G-03-10B;805496;FERRO SOLDA  220 V PONTA TRATADA 60W;UN;3;F3;Utilização livre depósito CUST;57,80;173,40;;;0,00000000000000;
GA03;3G-03-10C;110071;REATOR ELETRONICO DUP 2X30/32W 127/220V;UN;110;F3;Utilização livre depósito CUST;14,54;1.599,40;;;0,00000000000000;
GA03;3G-03-10C;110341;TE ESGOTO PVC RIG 150X100MM;UN;3;F3;Utilização livre depósito CUST;23,75;71,25;;;0,00000000000000;
GA03;3G-03-10C;110567;REATOR ELETRONICO DUP 2X22W 127/220V;UN;97;F3;Utilização livre depósito CUST;14,50;1.406,50;;;0,00000000000000;
GA03;3G-03-10C;401571;ARQUIVO AC 133X49X72CM 4GAV CZ;UN;14;L2;Utilização livre depósito INVT;441,99;6.187,86;;;0,00000000000000;
GA03;3G-03-10D;110029;MALETA FERRAM AC 5GAV RODA 605X200X390MM;UN;31;F3;Utilização livre depósito CUST;42,04;1.303,24;;;0,00000000000000;
GA03;3G-03-10D;403324;CAIXA DERIVACAO 4F;UN;97;L2;Utilização livre depósito INVT;42,58;4.130,26;;;0,00000000000000;
GA03;3G-03-11A;402287;ARMACAO SEC PRESB 1EST 4,2MM ACO;UN;2.240;L2;Utilização livre depósito INVT;10,89;24.393,60;;;0,00000000000000;
GA03;3G-03-11A;801178;ARMACAO SEC PRESB 1EST 4,2MM ACO;UN;2.240;F3;Utilização livre depósito CUST;13,75;30.800,00;;;0,00000000000000;
GA03;3G-03-11B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-03-11C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-03-11D;802173;CAIXA DERIVACAO 4F;UN;467;F3;Utilização livre depósito CUST;15,10;7.051,70;;;0,00000000000000;
GA03;3G-03-12A;801178;ARMACAO SEC PRESB 1EST 4,2MM ACO;UN;4.480;F3;Utilização livre depósito CUST;13,75;61.600,00;;;0,00000000000000;
GA03;3G-03-12B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-03-12C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-03-12D;402527;MED IN 1E 2F 120V 100A SMC DR B;UN;96;L2;Utilização livre depósito INVT;213,78;20.522,88;;;0,00000000000000;
GA03;3G-03-12D;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;UN;36;L2;Utilização livre depósito INVT;125,79;4.528,44;;;0,00000000000000;
GA03;3G-03-12D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;8;L2;Utilização livre depósito INVT;2.878,54;23.028,32;;;0,00000000000000;
GA03;3G-03-12D;802173;CAIXA DERIVACAO 4F;UN;330;F3;Utilização livre depósito CUST;15,10;4.983,00;;;0,00000000000000;
GA03;3G-03-13A;402287;ARMACAO SEC PRESB 1EST 4,2MM ACO;UN;4.476;L2;Utilização livre depósito INVT;10,89;48.743,64;;;0,00000000000000;
GA03;3G-03-13B;120456;EXTINTOR PORTATIL AGUA PRESSURIZADA 10 L;UN;19;F3;Utilização livre depósito CUST;230,00;4.370,00;;;0,00000000000000;
GA03;3G-03-13B;407014;CAIXA DE COMUNICACAO RELIGADOR MONOFAS;UN;5;L2;Utilização livre depósito INVT;24.253,50;121.267,50;;;0,00000000000000;
GA03;3G-03-13C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-03-14A;402287;ARMACAO SEC PRESB 1EST 4,2MM ACO;UN;2.240;L2;Utilização livre depósito INVT;10,89;24.393,60;;;0,00000000000000;
GA03;3G-03-14A;801178;ARMACAO SEC PRESB 1EST 4,2MM ACO;UN;2.240;F3;Utilização livre depósito CUST;13,75;30.800,00;;;0,00000000000000;
GA03;3G-03-14B;120454;EXTINTOR PORTATIL PO QUIMICO ABC 6KG;UN;8;F3;Utilização livre depósito CUST;200,00;1.600,00;;;0,00000000000000;
GA03;3G-03-14B;120455;EXTINTOR PORTATIL PO QUIMICO BC 6KG;UN;2;F3;Utilização livre depósito CUST;199,75;399,50;;;0,00000000000000;
GA03;3G-03-14C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-03-15A;402287;ARMACAO SEC PRESB 1EST 4,2MM ACO;UN;2.240;L2;Utilização livre depósito INVT;10,89;24.393,60;;;0,00000000000000;
GA03;3G-03-15A;801178;ARMACAO SEC PRESB 1EST 4,2MM ACO;UN;2.240;F3;Utilização livre depósito CUST;13,75;30.800,00;;;0,00000000000000;
GA03;3G-03-15B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-03-15C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-03-15D;402527;MED IN 1E 2F 120V 100A SMC DR B;UN;96;L2;Utilização livre depósito INVT;213,78;20.522,88;;;0,00000000000000;
GA03;3G-03-15D;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;UN;96;L2;Utilização livre depósito INVT;125,79;12.075,84;;;0,00000000000000;
GA03;3G-03-15D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;8;L2;Utilização livre depósito INVT;2.878,54;23.028,32;;;0,00000000000000;
GA03;3G-03-16A;402287;ARMACAO SEC PRESB 1EST 4,2MM ACO;UN;4.480;L2;Utilização livre depósito INVT;10,89;48.787,20;;;0,00000000000000;
GA03;3G-03-16C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-03-16D;402527;MED IN 1E 2F 120V 100A SMC DR B;UN;192;L2;Utilização livre depósito INVT;213,78;41.045,76;;;0,00000000000000;
GA03;3G-03-16D;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;UN;192;L2;Utilização livre depósito INVT;125,79;24.151,68;;;0,00000000000000;
GA03;3G-03-16D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;16;L2;Utilização livre depósito INVT;2.878,54;46.056,64;;;0,00000000000000;
GA03;3G-04-01A;404818;SUPORTE TRAFO CIRCULAR 285MM;UN;144;L2;Utilização livre depósito INVT;68,60;9.878,40;;;0,00000000000000;
GA03;3G-04-01A;407356;SUPORTE TIPO L AÇO PERFILADO ZINCADO DAT;UN;100;L2;Utilização livre depósito INVT;191,39;19.139,00;;;0,00000000000000;
GA03;3G-04-01B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-01C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-01D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-04-02A;403686;BARRA P/2 CAIXAS;UN;2.104;L2;Utilização livre depósito INVT;56,70;119.296,80;;;0,00000000000000;
GA03;3G-04-02B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-02C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-02D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-04-03A;407356;SUPORTE TIPO L AÇO PERFILADO ZINCADO DAT;UN;100;L2;Utilização livre depósito INVT;191,39;19.139,00;;;0,00000000000000;
GA03;3G-04-03A;805471;ELETRODUTO CORRUG KANAFLEX 6P;UN;50;F3;Utilização livre depósito CUST;46,71;2.335,50;;;0,00000000000000;
GA03;3G-04-03B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-03C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-03D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-04-04A;403168;SUPORTE PARA CAIXA SMC;UN;100;L2;Utilização livre depósito INVT;188,06;18.806,00;;;0,00000000000000;
GA03;3G-04-04A;403686;BARRA P/2 CAIXAS;UN;1.200;L2;Utilização livre depósito INVT;56,70;68.040,00;;;0,00000000000000;
GA03;3G-04-04B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-04C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-04D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-04-05A;403168;SUPORTE PARA CAIXA SMC;UN;200;L2;Utilização livre depósito INVT;188,06;37.612,00;;;0,00000000000000;
GA03;3G-04-05B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-05C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-05D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-04-06A;403168;SUPORTE PARA CAIXA SMC;UN;100;L2;Utilização livre depósito INVT;188,06;18.806,00;;;0,00000000000000;
GA03;3G-04-06A;407356;SUPORTE TIPO L AÇO PERFILADO ZINCADO DAT;UN;100;L2;Utilização livre depósito INVT;191,39;19.139,00;;;0,00000000000000;
GA03;3G-04-06B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-06C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-06D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;28;L2;Utilização livre depósito INVT;2.878,54;80.599,12;;;0,00000000000000;
GA03;3G-04-07A;407356;SUPORTE TIPO L AÇO PERFILADO ZINCADO DAT;UN;200;L2;Utilização livre depósito INVT;191,39;38.278,00;;;0,00000000000000;
GA03;3G-04-07B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-07C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-07D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-04-08A;407356;SUPORTE TIPO L AÇO PERFILADO ZINCADO DAT;UN;200;L2;Utilização livre depósito INVT;191,39;38.278,00;;;0,00000000000000;
GA03;3G-04-08B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-08C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-08D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-04-09A;403168;SUPORTE PARA CAIXA SMC;UN;100;L2;Utilização livre depósito INVT;188,06;18.806,00;;;0,00000000000000;
GA03;3G-04-09A;407356;SUPORTE TIPO L AÇO PERFILADO ZINCADO DAT;UN;100;L2;Utilização livre depósito INVT;191,39;19.139,00;;;0,00000000000000;
GA03;3G-04-09B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-09C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-09D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-04-10A;403168;SUPORTE PARA CAIXA SMC;UN;200;L2;Utilização livre depósito INVT;188,06;37.612,00;;;0,00000000000000;
GA03;3G-04-10B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-10C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-10D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-04-11A;403168;SUPORTE PARA CAIXA SMC;UN;200;L2;Utilização livre depósito INVT;188,06;37.612,00;;;0,00000000000000;
GA03;3G-04-11B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-11C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-11D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-04-12A;403168;SUPORTE PARA CAIXA SMC;UN;200;L2;Utilização livre depósito INVT;188,06;37.612,00;;;0,00000000000000;
GA03;3G-04-12B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-12C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-12D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-04-13A;403168;SUPORTE PARA CAIXA SMC;UN;200;L2;Utilização livre depósito INVT;188,06;37.612,00;;;0,00000000000000;
GA03;3G-04-13B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-13C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-13D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-04-14A;407356;SUPORTE TIPO L AÇO PERFILADO ZINCADO DAT;UN;200;L2;Utilização livre depósito INVT;191,39;38.278,00;;;0,00000000000000;
GA03;3G-04-14B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-14C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-14D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-04-15A;403168;SUPORTE PARA CAIXA SMC;UN;200;L2;Utilização livre depósito INVT;188,06;37.612,00;;;0,00000000000000;
GA03;3G-04-15B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-15C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-15D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;28;L2;Utilização livre depósito INVT;2.878,54;80.599,12;;;0,00000000000000;
GA03;3G-04-16A;407356;SUPORTE TIPO L AÇO PERFILADO ZINCADO DAT;UN;200;L2;Utilização livre depósito INVT;191,39;38.278,00;;;0,00000000000000;
GA03;3G-04-16B;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-16C;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;24;L2;Utilização livre depósito INVT;2.878,54;69.084,96;;;0,00000000000000;
GA03;3G-04-16D;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;UN;32;L2;Utilização livre depósito INVT;2.878,54;92.113,28;;;0,00000000000000;
GA03;3G-05-01A;400484;CINTA POSTE CIRC ACO 280MM;UN;1.400;L2;Utilização livre depósito INVT;15,83;22.162,00;;;0,00000000000000;
GA03;3G-05-01A;403168;SUPORTE PARA CAIXA SMC;UN;100;L2;Utilização livre depósito INVT;188,06;18.806,00;;;0,00000000000000;
GA03;3G-05-01B;400751;CANCELA ACIONAMENTO AUT 6M AC;UN;2;L2;Utilização livre depósito INVT;4.010,71;8.021,42;;;0,00000000000000;
GA03;3G-05-01B;403248;TRAFO CRTE SIST DIST 15KV INT BAR 40-5A;UN;1;L2;Utilização livre depósito INVT;739,40;739,40;;;0,00000000000000;
GA03;3G-05-01B;404229;"TRAFO CRTE 15KV; 30-5A; 0,3C12,5 BARRA";UN;42;L2;Utilização livre depósito INVT;853,26;35.836,92;;;0,00000000000000;
GA03;3G-05-01B;804130;JUMPER DE LINHA VIVA;UN;3;F3;Utilização livre depósito CUST;48,00;144,00;;;0,00000000000000;
GA03;3G-05-01B;805226;INVERSOR AMBIENTE SEMI-INT 15~45GC 100%;UN;5;F3;Utilização livre depósito CUST;263,72;1.318,60;;;0,00000000000000;
GA03;3G-05-01C;404720;CAIXA POLIMERICA P/ DISJUN 195X290X140MM;UN;480;L2;Utilização livre depósito INVT;35,64;17.107,20;;;0,00000000000000;
GA03;3G-05-02A;403168;SUPORTE PARA CAIXA SMC;UN;100;L2;Utilização livre depósito INVT;188,06;18.806,00;;;0,00000000000000;
GA03;3G-05-02B;402195;"TRAFO CRTE 15KV; 75-5A; 0,3C12,5 BARRA";UN;84;L2;Utilização livre depósito INVT;324,68;27.273,12;;;0,00000000000000;
GA03;3G-05-02C;404720;CAIXA POLIMERICA P/ DISJUN 195X290X140MM;UN;240;L2;Utilização livre depósito INVT;35,64;8.553,60;;;0,00000000000000;
GA03;3G-05-03A;407356;SUPORTE TIPO L AÇO PERFILADO ZINCADO DAT;UN;200;L2;Utilização livre depósito INVT;191,39;38.278,00;;;0,00000000000000;
GA03;3G-05-03B;401389;TRAFO CRTE 15KV 100-5A 0,3C 1,5X;UN;84;L2;Utilização livre depósito INVT;233,73;19.633,32;;;0,00000000000000;
GA03;3G-05-03B;402195;"TRAFO CRTE 15KV; 75-5A; 0,3C12,5 BARRA";UN;84;L2;Utilização livre depósito INVT;324,68;27.273,12;;;0,00000000000000;
GA03;3G-05-03C;404720;CAIXA POLIMERICA P/ DISJUN 195X290X140MM;UN;480;L2;Utilização livre depósito INVT;35,64;17.107,20;;;0,00000000000000;
GA03;3G-05-04A;404228;TRAFO CRTE 15KV 50-5A 13,8KV 0,3C12,5;UN;34;L2;Utilização livre depósito INVT;322,05;10.949,70;;;0,00000000000000;
GA03;3G-05-04B;401389;TRAFO CRTE 15KV 100-5A 0,3C 1,5X;UN;70;L2;Utilização livre depósito INVT;233,73;16.361,10;;;0,00000000000000;
GA03;3G-05-04C;404720;CAIXA POLIMERICA P/ DISJUN 195X290X140MM;UN;239;L2;Utilização livre depósito INVT;35,64;8.517,96;;;0,00000000000000;
GA03;3G-05-05A;402026;CINTA POSTE CIRC ACO 230MM;UN;1.039;L2;Utilização livre depósito INVT;23,96;24.894,44;;;0,00000000000000;
GA03;3G-05-05A;403812;TRAFO CRTE 600V 150-5A;UN;14;L2;Utilização livre depósito INVT;326,57;4.571,98;;;0,00000000000000;
GA03;3G-05-05A;409301;UNID REMOTA ESENSOR-RL IP67 UL94HB;UN;19;L2;Utilização livre depósito INVT;2.659,50;50.530,50;;;0,00000000000000;
GA03;3G-05-05B;401743;"TRAFO CRTE 15KV; 100-5A; 0,3C12,5 BARRA";UN;57;L2;Utilização livre depósito INVT;714,33;40.716,81;;;0,00000000000000;
GA03;3G-05-05B;402400;"TRAFO CRTE 15KV; 50-5A; 0,3C12,5 BARRA";UN;84;L2;Utilização livre depósito INVT;322,05;27.052,20;;;0,00000000000000;
GA03;3G-05-05C;404720;CAIXA POLIMERICA P/ DISJUN 195X290X140MM;UN;480;L2;Utilização livre depósito INVT;35,64;17.107,20;;;0,00000000000000;
GA03;3G-05-06A;402796;CONJUNTO MEDIÇÃO INTEG 03 TP'S/03 TC'S;UN;2;L2;Utilização livre depósito INVT;22.158,45;44.316,90;;;0,00000000000000;
GA03;3G-05-06B;402400;"TRAFO CRTE 15KV; 50-5A; 0,3C12,5 BARRA";UN;84;L2;Utilização livre depósito INVT;322,05;27.052,20;;;0,00000000000000;
GA03;3G-05-06C;404720;CAIXA POLIMERICA P/ DISJUN 195X290X140MM;UN;240;L2;Utilização livre depósito INVT;35,64;8.553,60;;;0,00000000000000;
GA03;3G-05-07A;402796;CONJUNTO MEDIÇÃO INTEG 03 TP'S/03 TC'S;UN;6;L2;Utilização livre depósito INVT;22.158,45;132.950,70;;;0,00000000000000;
GA03;3G-05-07A;803917;PROTETOR P/ CABO BT PVC COMP 2000MM;PEÇ;4;F3;Utilização livre depósito CUST;215,73;862,92;;;0,00000000000000;
GA03;3G-05-07B;400275;TRAFO CRTE 15KV 400-5A 0,3C;UN;27;L2;Utilização livre depósito INVT;735,33;19.853,91;;;0,00000000000000;
GA03;3G-05-07B;402400;"TRAFO CRTE 15KV; 50-5A; 0,3C12,5 BARRA";UN;84;L2;Utilização livre depósito INVT;322,05;27.052,20;;;0,00000000000000;
GA03;3G-05-07B;404614;"TRAFO CRTE 15KV; 80-5A; 0,3C12,5 BARRA";UN;34;L2;Utilização livre depósito INVT;1.584,83;53.884,22;;;0,00000000000000;
GA03;3G-05-07C;404451;CAIXA POLIMERICA PARA DISPLAY;UN;987;L2;Utilização livre depósito INVT;17,46;17.233,02;;;0,00000000000000;
