Nome Demanda;PROJETO;DEPÓSITO;DEP.;X;CÓDIGO;Descrição;UNID;MÊS;Qtd;MES;SEMANA;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;402433;MED EL 3E 4F 120 240V 120A TB GD C;UN;01/05/2026;50;5;18/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;402433;SUPORTE PARA CAIXA SMC;UN;01/07/2026;52,5;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;402433;CONECTOR CHAVE SEC 1P FACA CU 10-300MM2;UN;01/08/2026;52,5;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;402433;CONECTOR CHAVE SEC 1P FACA CU 10-300MM2;UN;01/09/2026;52,5;9;36/2026;;-;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A157_MORAR MELHOR;INVESTIMENTO;DTE;;402433;CONECTOR CHAVE SEC 1P FACA CU 10-300MM2;UN;01/10/2026;52,5;10;40/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;402433;PRENSA CABO PVC 3/4P;UN;01/02/2026;54;2;jun/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;402433;MARCADOR IND PLAS 60ML MET ESF 3MM AM;UN;01/04/2026;54;4;14/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;402433;CABO ELET FLEX 2X1,5MM2 0,6/1KV;UN;01/06/2026;54;6;23/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;402433;CABO ELET FLEX 2X1,5MM2 0,6/1KV;UN;01/09/2026;54;9;36/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;402433;DISJUNTOR 2P 127/220V 400VCA 32A;UN;01/10/2026;54;10;40/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;402433;CABO ELET CU 150MM2 90°XLPE 0,6/1KV;UN;01/01/2026;56;1;jan/26;;-;
Coleta de demanda de Materiais 2026 rev.02 DIT;A41_EXTREDE_DIST;INVESTIMENTO;DIT;;402433;PRENSA CABO PVC 1P;UN;01/07/2026;56;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402433;CAIXA BARRAMENTO 250A;UN;01/03/2026;60;3;out/26;;-;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402433;ENVELOPE DE PLAST COM FECHO DE SEG;UN;01/04/2026;60;4;14/2026;;-;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402433;ENVELOPE DE PLAST COM FECHO DE SEG;UN;01/05/2026;60;5;18/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402433;ENVELOPE DE PLAST COM FECHO DE SEG;UN;01/06/2026;60;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402433;CHAVE SEC 1P 15KV 400A 95KA/S F. FACA;UN;01/02/2026;61;2;jun/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;402433;CABO AL CONCENTRICO 3F 3X35+35MM2;UN;01/08/2026;64;8;31/2026;;-;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402433;ALCA PREFORM CABO CONC 3X35 + 35;UN;01/05/2026;66;5;18/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402433;ALCA PREFORM CABO CONC 3X35 + 35;UN;01/06/2026;66;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402433;ALCA PREFORM CABO CONC 3X35 + 35;UN;01/08/2026;66,25;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402433;ALCA PREFORM CABO CONC 3X35 + 35;UN;01/09/2026;66,25;9;36/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402433;ALCA PREFORM CABO CONC 3X35 + 35;UN;01/01/2026;67;1;jan/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402433;ABRACADEIRA PLAS UV 525X8,90MM TRI;UN;01/07/2026;71,25;7;27/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402433;ALCA PREFORM CABO CONC  3X25 + 25;UN;01/09/2026;76,5;9;36/2026;;-;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402433;ALCA PREFORM CABO CONC  3X25 + 25;UN;01/10/2026;76,5;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402433;ALCA PREFORM CABO CONC  3X25 + 25;UN;01/07/2026;77;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402433;ALCA PREFORM CABO CONC  3X25 + 25;UN;01/08/2026;77;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402433;ALCA PREFORM CABO CONC  3X25 + 25;UN;01/09/2026;77;9;36/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402433;ALCA PREFORM CABO CONC  3X25 + 25;UN;01/10/2026;77;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402433;ALCA PREFORM CABO CONC  3X25 + 25;UN;01/10/2026;77,25;10;40/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402433;ALCA PREFORM CABO CONC  3X25 + 25;UN;01/02/2026;78;2;jun/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;402433;ALCA PREFORM CABO CONC  3X25 + 25;UN;01/02/2026;78;2;jun/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402433;ALCA PREFORM CABO CONC  3X25 + 25;UN;01/04/2026;78;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;402433;ALCA PREFORM CABO CONC  3X25 + 25;UN;01/04/2026;78;4;14/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402433;BUCHA LOK 01;UN;01/06/2026;78;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;402433;BUCHA LOK 01;UN;01/06/2026;78;6;23/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402433;BARRA P/2 CAIXAS;UN;01/01/2026;80;1;jan/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402433;CABO CONCENTRICO CU 3X35+35MM;UN;01/02/2026;80;2;jun/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402433;PRENSA CABO 1.1/4P AL C/BUCHA NEOP;UN;01/03/2026;80;3;out/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402433;PARAFUSO BUCHA S8;UN;01/04/2026;80;4;14/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402433;ALCA PREFORM 6,4MM 1/4P AM 635MM;UN;01/05/2026;80;5;18/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402433;ALCA PREFORM 6,4MM 1/4P AM 635MM;UN;01/06/2026;80;6;23/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402433;CABO AL CONCENTRICO 1F 1x16+16MM2;UN;01/08/2026;91,5;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;402433;CONECTOR PERF 50-185MM2 15KV COM ESTRIBO;UN;01/08/2026;97,5;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;402433;CONECTOR PERF 50-185MM2 15KV COM ESTRIBO;UN;01/10/2026;97,5;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402433;"CONJ MEDICAO 15KV; 70:1; 200-5A; USO EXT";UN;01/01/2026;102;1;jan/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402433;"CONJ MEDICAO 15KV; 70:1; 300-5A; USO EXT";UN;01/02/2026;102;2;jun/26;;-;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402433;"CONJ MEDICAO 15KV; 70:1; 100-5A; USO EXT";UN;01/03/2026;102;3;out/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402433;CABO ELET CU 185MM2 90°XLPE 0,6/1KV;UN;01/07/2026;120;7;27/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402433;TERMINAL TUBULAR CU ESTANHADO 25MM2 AZ;UN;01/08/2026;120;8;31/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402433;TERMINAL TUBULAR CU ESTANHADO 25MM2 AZ;UN;01/09/2026;120;9;36/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402433;TERMINAL TUBULAR CU ESTANHADO 25MM2 AZ;UN;01/10/2026;120;10;40/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;402433;TERMINAL TUBULAR CU ESTANHADO 35MM2;UN;01/03/2026;123;3;out/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;402433;BUCHA NYLON S8;UN;01/05/2026;133;5;18/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;402433;CABO AL CONCENTRICO 2F 2X25+25MM2;UN;01/01/2026;150;1;jan/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A47_ADEQREDES_IT;INVESTIMENTO;DIT;;402433;ISOLADOR PINO, POLIMERICO COM TRAVAS;UN;01/07/2026;151;7;27/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402433;MED-IN-3E-4F-120/240V-10A-TB-QE-GD-DR-C;UN;01/03/2026;182;3;out/26;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;402433;CX BLIND P/ CONEXAO C/ ABERT INTEL;UN;01/04/2026;187;4;14/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402433;TERMINAL PRESSAO CU 70MM2;UN;01/05/2026;195;5;18/2026;;-;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402433;PARAFUSO CAB ABA AC 16MM 150MM;UN;01/07/2026;220,5;7;27/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402433;PARAFUSO CAB QD AC 16MM 500MM;UN;01/01/2026;221;1;jan/26;;-;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;402433;CINTA POSTE CIRC ACO 230MM;UN;01/05/2026;248;5;18/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;402433;CINTA POSTE CIRC ACO 230MM;UN;01/06/2026;248;6;23/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;402433;PARA-RAIO DISTRIB POL 12KV 10KA S/CENT;UN;01/09/2026;335,75;9;36/2026;;-;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;402433;PARAFUSO CAB ABA PESC QD AC 16MM 70MM;UN;01/07/2026;355,75;7;27/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;402433;PARAFUSO CAB ABA PESC QD AC 16MM 70MM;UN;01/08/2026;355,75;8;31/2026;;;
R3 DEMANDA CONCENTRICO-MULTIPLEX PERCENTUAL BAIRRO;A188_BLINDAGEM;INVESTIMENTO;DTE;;402433;PARAFUSO CAB ABA PESC QD AC 16MM 70MM;UN;01/10/2026;355,75;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402443;ENVELOPE CORRES PAP 80G/M2 NT 410X310MM;UN;01/07/2026;0,5;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402443;CLIPE PAPEL AC NIQ TAM N 3/0;UN;01/08/2026;0,5;8;31/2026;;-;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402443;CANETA MARCA TEXTO AM;UN;01/09/2026;0,5;9;36/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402443;TRAFO AER 3F 15KV 75KVA 220/127V 7TP;UN;01/01/2026;1;1;jan/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402443;TRAFO AER 3F 15KV 75KVA 220/127V 7TP;UN;01/01/2026;1;1;jan/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402443;TRAFO AER 1F 7,96KV 5KVA 240/120V 7TP;UN;01/02/2026;1;2;jun/26;;ESPECÍFICO;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402443;TRAFO AER 3F 15KV 45KVA 220/127V 7TP;UN;01/02/2026;1;2;jun/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A36_AQUISIC_SIST;INVESTIMENTO;DTE;;402443;FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM;UN;01/10/2026;1,5;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;402443;FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM;UN;01/07/2026;1,75;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;402443;FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM;UN;01/09/2026;1,75;9;36/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;402443;ISOLADOR ANCOR POLIM 15KV 5000DAN;UN;01/02/2026;7;2;jun/26;;-;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;402443;MAO-FRANCESA NORMAL AC 710X32X6,5MM;UN;01/04/2026;7;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;402443;POSTE CONCRETO ARM DUPL T 11M 600KGF;UN;01/06/2026;7;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;402443;POSTE CONCRETO TRON CON 11M 600KGF;UN;01/08/2026;8,75;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A32_INSTALAÇÃO_D;INVESTIMENTO;DTE;;402443;POSTE CONCRETO TRON CON 11M 600KGF;UN;01/10/2026;8,75;10;40/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402443;CINTA POSTE CIRC ACO 160MM;UN;01/01/2026;10;1;jan/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402443;ALCA PREFORM CA/CAA 2AWG 6/1P 2AWG 625MM;UN;01/02/2026;10;2;jun/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402443;CINTA POSTE CIRC ACO 270MM;UN;01/03/2026;10;3;out/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402443;CONECTOR CUNHA ESTRIBO 1/0 2/0 4/0 AWG;UN;01/04/2026;10;4;14/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402443;CONECTOR PERF AL 16-120MM2 / 16-120MM2;UN;01/05/2026;10;5;18/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402443;CONECTOR PERF AL 16-120MM2 / 16-120MM2;UN;01/06/2026;10;6;23/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402443;PARAFUSO OLH AC 5/8P 650MM;UN;01/07/2026;15;7;27/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402443;ARMACAO SEC PRESB 2EST 4,5MM ACO;UN;01/08/2026;15;8;31/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402443;CABO  MULT 3X35+1X35 MM² XLPE 0,6/1 KV;UN;01/09/2026;15;9;36/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402443;CORDOALHA AC 6,3MM 1/4P 7F;UN;01/10/2026;15;10;40/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A10_PREST_SERVEM;INVESTIMENTO;DTM;;402447;SUPORTE HORIZONTAL;UN;01/01/2026;1;1;jan/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402447;TRAFO AER 3F 15KV 75KVA 220/127V 7TP;UN;01/01/2026;1;1;jan/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A10_PREST_SERVEM;INVESTIMENTO;DTM;;402447;TRAFO AER 3F 15KV 75KVA 220/127V 7TP;UN;01/02/2026;1;2;jun/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402447;TRAFO AER 1F 7,96KV 5KVA 240/120V 7TP;UN;01/02/2026;1;2;jun/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402447;LACO PREF TOPO CAA/CA 4/0AWG VM;UN;01/03/2026;1;3;out/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A10_PREST_SERVEM;INVESTIMENTO;DTM;;402447;LACO PREF TOPO CAA/CA 4/0AWG VM;UN;01/04/2026;1;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402447;LACO PREF CA 2AWG PESC 57MM PURPURA;UN;01/04/2026;1;4;14/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A10_PREST_SERVEM;INVESTIMENTO;DTM;;402447;GRAMPO LV OLHAL 18MM 10-120/10-70MM2;UN;01/05/2026;1;5;18/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402447;GRAMPO LV OLHAL 18MM 10-120/10-70MM2;UN;01/05/2026;1;5;18/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402447;MED EL 2E 3F 120V 120A TB GD B;UN;01/06/2026;1;6;23/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402447;PARAFUSO OLHAL AC 5/8P 20P;UN;01/07/2026;1;7;27/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402447;POSTE CONCRETO TRON CON 13M 1000KGF;UN;01/08/2026;1;8;31/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402447;POSTE FIBRA VIDRO E-CR 11M 300DAN;UN;01/09/2026;1;9;36/2026;;-;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;INVESTIMENTO;DTE;;402447;POSTE CONC DUPL T 11 M 300 DAN;UN;01/10/2026;1;10;40/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A10_PREST_SERVEM;INVESTIMENTO;DTM;;402447;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;UN;01/07/2026;1,5;7;27/2026;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A10_PREST_SERVEM;INVESTIMENTO;DTM;;402447;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;UN;01/08/2026;1,5;8;31/2026;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A10_PREST_SERVEM;INVESTIMENTO;DTM;;402447;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;UN;01/09/2026;1,5;9;36/2026;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A10_PREST_SERVEM;INVESTIMENTO;DTM;;402447;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;UN;01/10/2026;1,5;10;40/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402447;CINTA POSTE CIRC ACO 270MM;UN;01/02/2026;10;2;jun/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402447;CONECTOR CUNHA ESTRIBO 1/0 2/0 4/0 AWG;UN;01/04/2026;10;4;14/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402447;CONECTOR PERF AL 16-120MM2 / 16-120MM2;UN;01/06/2026;10;6;23/2026;;-;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402447;BRACO SUPORTE TIPO C 580X365MM 851/6;UN;01/09/2026;10,5;9;36/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402447;BRACO SUPORTE TIPO C 580X365MM 851/6;UN;01/10/2026;10,5;10;40/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402447;LACRE SEG MET 11DIG BR;UN;01/08/2026;13,5;8;31/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402447;ARMACAO SEC PRESB 4EST 4,5MM ACO;UN;01/03/2026;25;3;out/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402447;CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M;UN;01/05/2026;28;5;18/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402447;PARAFUSO CAB ABA AC 16MM 125MM;UN;01/07/2026;31,5;7;27/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;A46_ADEQ_REDISTI;INVESTIMENTO;DIT;;402447;CONECTOR DER AL 1/0-4/0AWG 1/0-4/0AWG;UN;01/01/2026;32;1;jan/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402448;POSTE CONC DUPL T 9 M 300 DAN;UN;01/01/2026;50;1;jan/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402448;POSTE CONC DUPL T 9 M 300 DAN;UN;01/02/2026;50;2;jun/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;A08_MANUT_REDMAN;INVESTIMENTO;DTM;;402448;REGULADOR TENSAO 1F 250 KVA 7,62KV 328A;UN;01/03/2026;50;3;out/26;;;
