Chave;Sequencia;Fornecedor/centro fornecedor;Documento de compras;Item;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;;Data do documento;Material;Texto breve;Início per.validade;Fim da validade;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.do pedido;UM pedido;Qtd.na UnidGestEstoq;Unidade manutenção estoque;Preço líquido;Moeda;Unidade preço;ValFix.(cabeç.);Quantidade prevista;Qtd.prev.pendente;Núm.itens
4047321;1;1020062    CROSSFOX COMERCIO;4600003515;30;WK;K;A01;;02/03/2026;404732;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;02/03/2026;02/03/2027;MC10301;;;;CDFL;INVT;0;UN;0;UN;86,00;BRL;1;1.702.276,60;14.984;8.984;1
4070941;1;1012258    G.O. CARDOSO INDUSTRIA E COMERCIO D;4600003502;20;WK;K;GAE;;24/02/2026;407094;SEALTUBO 1.1/2 FLEX ESP. AÇO CAPA PVC;02/03/2026;02/03/2027;MC03501;;;;CDFL;INVT;0;M;0;M;64,42;BRL;1;3.148.925,78;1;0;1
4070961;1;1012258    G.O. CARDOSO INDUSTRIA E COMERCIO D;4600003502;10;WK;K;GAE;;24/02/2026;407096;PROTETOR P/ CABO BT PVC COMP 2000MM;02/03/2026;02/03/2027;MC01204;;;;CDFL;INVT;0;PEÇ;0;PEÇ;197,61;BRL;1;3.148.925,78;1;0;1
4100471;1;1013808    PREFORMAX DO BRASIL LTDA;4600003517;50;WK;K;A01;;02/03/2026;410047;ALCA PREFORM CABO CONC  2X25 + 25;02/03/2026;02/03/2027;MC11001;;;;CDFL;INVT;0;UN;0;UN;7,88;BRL;1;528.996,17;6.234;0;1
4100472;2;1013808    PREFORMAX DO BRASIL LTDA;4600003517;110;WK;K;A01;;02/03/2026;410047;ALCA PREFORM CABO CONC  2X25 + 25;02/03/2026;02/03/2027;MC11001;;;;CDFL;INVT;0;UN;0;UN;1.856,00;BRL;1;528.996,17;1.856;0;1
8012151;1;1020062    CROSSFOX COMERCIO;4600003515;60;WK;K;A01;;02/03/2026;801215;CONECTOR DER CU 13-34MM2;02/03/2026;02/03/2027;MC12002;;;;CDFL;CUST;0;UN;0;UN;9,50;BRL;1;1.702.276,60;1.044;0;1
8024051;1;1013808    PREFORMAX DO BRASIL LTDA;4600003517;80;WK;K;A01;;02/03/2026;802405;ALCA PREFORM 6,4MM 1/4P AM 635MM;02/03/2026;02/03/2027;MC11001;;;;CDFL;CUST;0;UN;0;UN;6,20;BRL;1;528.996,17;85;0;1
4002281;1;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;4600003522;10;WK;K;A01;;05/03/2026;400228;POSTE CONCRETO CIRC 9M 300DAN;05/03/2026;05/03/2027;MC13001;;;;CDFL;INVT;0;UN;0;UN;1.259,00;BRL;1;1.442.331,00;51;15;1
4012521;1;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;4600003522;20;WK;K;A01;;05/03/2026;401252;POSTE CONCRETO TRON CON 13M 600DAN;05/03/2026;05/03/2027;MC13001;;;;CDFL;INVT;0;UN;0;UN;3.485,00;BRL;1;1.442.331,00;78;18;1
4021881;1;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;4600003522;30;WK;K;A01;;05/03/2026;402188;POSTE CONCRETO TRON CON 11M 300KGF;05/03/2026;05/03/2027;MC13001;;;;CDFL;INVT;0;UN;0;UN;1.750,00;BRL;1;1.442.331,00;31;11;1
4023351;1;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;4600003522;80;WK;K;A01;;05/03/2026;402335;POSTE CONCRETO TRON CON 13M 400KGF;05/03/2026;05/03/2027;MC13001;;;;CDFL;INVT;0;UN;0;UN;2.052,00;BRL;1;1.442.331,00;1;1;1
4023352;2;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;4600003522;120;WK;K;A01;;05/03/2026;402335;POSTE CONCRETO TRON CON 13M 400KGF;05/03/2026;05/03/2027;MC13001;;;;CDFL;INVT;0;UN;0;UN;2.052,00;BRL;1;1.442.331,00;1;0;1
4025261;1;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;4600003522;40;WK;K;A01;;05/03/2026;402526;POSTE CONC DUPL T 13/400;05/03/2026;05/03/2027;MC13001;;;;CDFL;INVT;0;UN;0;UN;2.052,00;BRL;1;1.442.331,00;10;0;1
4025262;2;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;4600003522;110;WK;K;A01;;05/03/2026;402526;POSTE CONC DUPL T 13/400;05/03/2026;05/03/2027;MC13001;;;;CDFL;INVT;0;UN;0;UN;1.794,50;BRL;1;1.442.331,00;100;0;1
4025331;1;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;4600003522;50;WK;K;A01;;05/03/2026;402533;POSTE CONC DUPL T 11/1000;05/03/2026;05/03/2027;MC13001;;;;CDFL;INVT;0;UN;0;UN;2.535,00;BRL;1;1.442.331,00;204;55;1
4026241;1;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;4600003522;60;WK;K;A01;;05/03/2026;402624;POSTE CONC DUPL T 13/600;05/03/2026;05/03/2027;MC13001;;;;CDFL;INVT;0;UN;0;UN;2.310,00;BRL;1;1.442.331,00;213;58;1
4081591;1;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;4600003522;70;WK;K;A01;;05/03/2026;408159;POSTE CONC ARM DUPL T 12M 300KGF;05/03/2026;05/03/2027;MC13001;;;;CDFL;INVT;0;UN;0;UN;1.715,00;BRL;1;1.442.331,00;5;0;1
4081611;1;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;4600003522;90;WK;K;A01;;05/03/2026;408161;POSTE CONCRETO ARM TRON CON 12M 600KGF;05/03/2026;05/03/2027;MC13001;;;;CDFL;INVT;0;UN;0;UN;2.270,00;BRL;1;1.442.331,00;2;2;1
4081651;1;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;4600003522;100;WK;K;A01;;05/03/2026;408165;POSTE CONCRETO ARM TRON CON 12M 300KGF;05/03/2026;05/03/2027;MC13001;;;;CDFL;INVT;0;UN;0;UN;1.850,00;BRL;1;1.442.331,00;2;2;1
4005941;1;1010257    MATCH SOLUTIONS FIOS E CABOS ELETRI;4600003519;10;MK;K;GAE;;03/03/2026;400594;CABO DE AÇO REVESTIDOS DE COBRE 35MM²;06/03/2026;06/03/2027;MC00201;;;;CDFL;INVT;0;KG;0;KG;76,00;BRL;1;1.238.800,00;1;1;1
4005942;2;1010257    MATCH SOLUTIONS FIOS E CABOS ELETRI;4600003519;20;MK;K;GAE;;03/03/2026;400594;CABO DE AÇO REVESTIDOS DE COBRE 35MM²;06/03/2026;06/03/2027;MC00201;;;;CDFL;INVT;0;KG;0;KG;76,00;BRL;1;1.238.800,00;15.000;7.000;1
8039071;1;1010257    MATCH SOLUTIONS FIOS E CABOS ELETRI;4600003519;30;MK;K;GAE;;03/03/2026;803907;CABO DE AÇO REVESTIDOS DE COBRE 35MM²;06/03/2026;06/03/2027;MC00201;;;;CDFL;CUST;0;KG;0;KG;76,00;BRL;1;1.238.800,00;2.000;0;1
4035791;1;1024079    KRAUSMULLER INDÚSTRIA E COMÉRCIO LT;4600003528;90;WK;K;A15;;10/03/2026;403579;CABO AL CONCENTRICO 3F 3X35+35MM2;10/03/2026;11/03/2027;MC10101;;;;CDFL;INVT;0;M;0;M;29,91;BRL;1;4.519.513,19;30.000;30.000;1
4035792;2;1024079    KRAUSMULLER INDÚSTRIA E COMÉRCIO LT;4600003528;100;WK;K;A15;;10/03/2026;403579;CABO AL CONCENTRICO 3F 3X35+35MM2;10/03/2026;11/03/2027;MC10101;;;;CDFL;INVT;0;M;0;M;29,91;BRL;1;4.519.513,19;30.000;30.000;1
4035793;3;1024079    KRAUSMULLER INDÚSTRIA E COMÉRCIO LT;4600003528;110;WK;K;A15;;10/03/2026;403579;CABO AL CONCENTRICO 3F 3X35+35MM2;10/03/2026;11/03/2027;MC10101;;;;CDFL;INVT;0;M;0;M;29,91;BRL;1;4.519.513,19;40.000;40.000;1
4035794;4;1024079    KRAUSMULLER INDÚSTRIA E COMÉRCIO LT;4600003528;120;WK;K;A15;;10/03/2026;403579;CABO AL CONCENTRICO 3F 3X35+35MM2;10/03/2026;11/03/2027;MC10101;;;;CDFL;INVT;0;M;0;M;29,91;BRL;1;4.519.513,19;45.409;45.409;1
8046321;1;1024079    KRAUSMULLER INDÚSTRIA E COMÉRCIO LT;4600003528;130;WK;K;A15;;10/03/2026;804632;CABO AL CONCENTRICO 2F 2X10+10MM2;10/03/2026;11/03/2027;MC10101;;;;CDFL;CUST;0;M;0;M;8,61;BRL;1;4.519.513,19;1.000;1.000;1
8046331;1;1024079    KRAUSMULLER INDÚSTRIA E COMÉRCIO LT;4600003528;140;WK;K;A15;;10/03/2026;804633;CABO AL CONCENTRICO 2F 2X16+16MM2;10/03/2026;11/03/2027;MC10101;;;;CDFL;CUST;0;M;0;M;12,17;BRL;1;4.519.513,19;1.000;1.000;1
8046421;1;1024079    KRAUSMULLER INDÚSTRIA E COMÉRCIO LT;4600003528;150;WK;K;A15;;10/03/2026;804642;CABO AL CONCENTRICO 3F 3X35+35MM2;10/03/2026;11/03/2027;MC10101;;;;CDFL;CUST;0;M;0;M;29,91;BRL;1;4.519.513,19;1.000;1.000;1
4007931;1;1003137    INCESA INDUSTRIA DE COMPONENTES ELE;4600003047;60;WK;K;A16;;07/03/2025;400793;CONECTOR PERF SIMP 6-35 / 6-35MM2;12/03/2025;12/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;9,48;BRL;1;10.498.238,60;27.700;17.700;1
4023071;1;1003137    INCESA INDUSTRIA DE COMPONENTES ELE;4600003047;20;WK;K;A16;;07/03/2025;402307;CONECTOR PERF AL 25-185MM2 / 1,5-35MM2;12/03/2025;12/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;64,60;BRL;1;10.498.238,60;92.000;0;1
4023072;2;1003137    INCESA INDUSTRIA DE COMPONENTES ELE;4600003047;70;WK;K;A16;;07/03/2025;402307;CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M;12/03/2025;12/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;60,64;BRL;1;10.498.238,60;56.643;41.643;1
8008801;1;1003137    INCESA INDUSTRIA DE COMPONENTES ELE;4600003047;40;WK;K;A16;;07/03/2025;800880;CONECTOR PERF SIMP 6-35 / 6-35MM2;12/03/2025;12/03/2027;MC12002;;;;CDFL;CUST;0;UN;0;UN;9,48;BRL;1;10.498.238,60;1.010;0;1
8012401;1;1003137    INCESA INDUSTRIA DE COMPONENTES ELE;4600003047;30;WK;K;A16;;07/03/2025;801240;CONECTOR PERF AL 25-185MM2 / 1,5-35MM2;12/03/2025;12/03/2027;MC12002;;;;CDFL;CUST;0;UN;0;UN;64,60;BRL;1;10.498.238,60;8.000;0;1
8038641;1;1003137    INCESA INDUSTRIA DE COMPONENTES ELE;4600003047;50;WK;K;A16;;07/03/2025;803864;CONECTOR PERF PRINC 16-120 DER 4-36 1AMP;12/03/2025;12/03/2027;MC10301;;;;CDFL;CUST;0;UN;0;UN;57,80;BRL;1;10.498.238,60;1.850;1.850;1
4013961;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003531;30;WK;K;A16;;13/03/2026;401396;CABO  MULT 3X25+1X25 MM² XLPE 0,6/1 KV;18/03/2026;18/03/2027;MC10101;;;;CDFL;INVT;0;M;0;M;11,09;BRL;1;121.102,80;5.700;0;1
8011891;1;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;4600003531;40;WK;K;A16;;13/03/2026;801189;CABO  MULT 3X25+1X25 MM² XLPE 0,6/1 KV;18/03/2026;18/03/2027;MC10101;;;;CDFL;CUST;0;M;0;M;11,09;BRL;1;121.102,80;2.000;0;1
4054911;1;1003515    S V INSTALACOES LTDA;4600003555;10;WK;K;A14;;20/03/2026;405491;TERMINAL TUBULAR CU ESTANHADO 35MM2;20/03/2026;20/03/2027;MC10401;;;;CDFL;INVT;0;UN;0;UN;0,98;BRL;1;64.431,90;41.591;0;1
4018571;1;1003412    MAURIZIO  CIA LTDA;4600003554;20;WK;K;A01;;20/03/2026;401857;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;23/03/2026;23/03/2027;MC10801;;;;CDFL;INVT;0;UN;0;UN;258,00;BRL;1;3.501.240,00;1;1;1
4018572;2;1003412    MAURIZIO  CIA LTDA;4600003554;60;WK;K;A01;;20/03/2026;401857;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;23/03/2026;23/03/2027;MC10801;;;;CDFL;INVT;0;UN;0;UN;258,00;BRL;1;3.501.240,00;2.547;0;1
4022761;1;1003412    MAURIZIO  CIA LTDA;4600003554;30;WK;K;A01;;20/03/2026;402276;CHAVE FUSIVEL INDIC 15KV 200A/95KV BUC;23/03/2026;23/03/2027;MC10801;;;;CDFL;INVT;0;UN;0;UN;323,00;BRL;1;3.501.240,00;1;1;1
8002621;1;1003412    MAURIZIO  CIA LTDA;4600003554;50;WK;K;A01;;20/03/2026;800262;CHAVE FUSIVEL INDIC 15KV 200A/95KV BUC;23/03/2026;23/03/2027;MC10801;;;;CDFL;CUST;0;UN;0;UN;323,00;BRL;1;3.501.240,00;1;1;1
8008171;1;1003412    MAURIZIO  CIA LTDA;4600003554;40;WK;K;A01;;20/03/2026;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;23/03/2026;23/03/2027;MC10801;;;;CDFL;CUST;0;UN;0;UN;258,00;BRL;1;3.501.240,00;1;1;1
8008172;2;1003412    MAURIZIO  CIA LTDA;4600003554;70;WK;K;A01;;20/03/2026;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;23/03/2026;23/03/2027;MC10801;;;;CDFL;CUST;0;UN;0;UN;258,00;BRL;1;3.501.240,00;2.347;0;1
4003441;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;440;WK;K;GAE;;19/03/2026;400344;CINTA POSTE ACO 290MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;27,40;BRL;1;171.802,72;60;0;1
4004781;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;60;WK;K;GAE;;19/03/2026;400478;CINTA POSTE CIRC ACO 190MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;20,32;BRL;1;171.802,72;1;1;1
4004782;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;270;WK;K;GAE;;19/03/2026;400478;CINTA POSTE CIRC ACO 190MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;20,32;BRL;1;171.802,72;280;0;1
4004961;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;130;WK;K;GAE;;19/03/2026;400496;CINTA POSTE CIRC ACO 240MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;24,43;BRL;1;171.802,72;1;1;1
4004962;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;310;WK;K;GAE;;19/03/2026;400496;CINTA POSTE CIRC ACO 240MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;24,43;BRL;1;171.802,72;310;0;1
4007711;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;420;WK;K;GAE;;19/03/2026;400771;CINTA POSTE ACO 260MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;25,12;BRL;1;171.802,72;65;0;1
4011171;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;120;WK;K;GAE;;19/03/2026;401117;MAO-FRANCESA NORMAL AC 710X32X6,5MM;24/03/2026;24/03/2027;MC10701;;;;CDFL;INVT;0;UN;0;UN;13,69;BRL;1;1.836.339,18;1;1;1
4011172;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;260;WK;K;GAE;;19/03/2026;401117;MAO-FRANCESA NORMAL AC 710X32X6,5MM;24/03/2026;24/03/2027;MC10701;;;;CDFL;INVT;0;UN;0;UN;13,69;BRL;1;1.836.339,18;4.400;0;1
4011173;3;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;340;WK;K;GAE;;19/03/2026;401117;MAO-FRANCESA NORMAL AC 710X32X6,5MM;24/03/2026;24/03/2027;MC10701;;;;CDFL;INVT;0;UN;0;UN;13,69;BRL;1;1.836.339,18;1.290;0;1
4011174;4;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;410;WK;K;GAE;;19/03/2026;401117;MAO-FRANCESA NORMAL AC 710X32X6,5MM;24/03/2026;24/03/2027;MC10701;;;;CDFL;INVT;0;UN;0;UN;13,69;BRL;1;1.836.339,18;1.700;0;1
4012711;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;150;WK;K;GAE;;19/03/2026;401271;SAPATILHA CORDOALHA ACO 9,5MM (DESATIVAD;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;1,50;BRL;1;1.836.339,18;1;1;1
4012712;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;440;WK;K;GAE;;19/03/2026;401271;SAPATILHA CORDOALHA ACO 9,5MM (DESATIVAD;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;1,50;BRL;1;1.836.339,18;3.000;0;1
4013751;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;20;WK;K;GAE;;19/03/2026;401375;AFASTADOR REDE SEC AC 700MM 500MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;136,33;BRL;1;1.836.339,18;1;1;1
4013752;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;290;WK;K;GAE;;19/03/2026;401375;AFASTADOR REDE SEC AC 700MM 500MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;136,33;BRL;1;1.836.339,18;1.559;0;1
4013753;3;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;300;WK;K;GAE;;19/03/2026;401375;AFASTADOR REDE SEC AC 700MM 500MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;136,33;BRL;1;1.836.339,18;420;0;1
4013754;4;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;360;WK;K;GAE;;19/03/2026;401375;AFASTADOR REDE SEC AC 700MM 500MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;136,33;BRL;1;1.836.339,18;700;0;1
4014381;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;180;WK;K;GAE;;19/03/2026;401438;CINTA POSTE CIRC ACO 270MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;25,19;BRL;1;171.802,72;1;1;1
4014382;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;360;WK;K;GAE;;19/03/2026;401438;CINTA POSTE CIRC ACO 270MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;25,19;BRL;1;171.802,72;950;0;1
4014383;3;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;500;WK;K;GAE;;19/03/2026;401438;CINTA POSTE CIRC ACO 270MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;25,19;BRL;1;171.802,72;300;0;1
4014851;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;40;WK;K;GAE;;19/03/2026;401485;BRACO SUPORTE TIPO C 580X365MM 851/6;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;91,87;BRL;1;1.836.339,18;1;1;1
4014852;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;190;WK;K;GAE;;19/03/2026;401485;BRACO SUPORTE TIPO C 580X365MM 851/6;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;97,87;BRL;1;1.836.339,18;874;0;1
4014853;3;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;370;WK;K;GAE;;19/03/2026;401485;BRACO SUPORTE TIPO C 580X365MM 851/6;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;91,87;BRL;1;1.836.339,18;305;0;1
4015661;1;1003137    INCESA INDUSTRIA DE COMPONENTES ELE;4600003516;10;WK;K;A01;;02/03/2026;401566;CONECTOR PARAL AL 4/0AWG 1/0AWG;24/03/2026;24/03/2027;MC10301;;;;CDFL;INVT;0;UN;0;UN;9,89;BRL;1;247.720,18;6.382;0;1
4015761;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;110;WK;K;GAE;;19/03/2026;401576;CINTA POSTE CIRC ACO 220MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;22,30;BRL;1;171.802,72;1;1;1
4015762;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;400;WK;K;GAE;;19/03/2026;401576;CINTA POSTE CIRC ACO 220MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;22,30;BRL;1;171.802,72;400;0;1
4018031;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;210;WK;K;GAE;;19/03/2026;401803;CINTA POSTE CIRC ACO 340MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;31,63;BRL;1;171.802,72;1;1;1
4018032;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;370;WK;K;GAE;;19/03/2026;401803;CINTA POSTE CIRC ACO 340MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;31,63;BRL;1;171.802,72;247;0;1
4018033;3;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;510;WK;K;GAE;;19/03/2026;401803;CINTA POSTE CIRC ACO 340MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;31,63;BRL;1;171.802,72;20;0;1
4018441;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;140;WK;K;GAE;;19/03/2026;401844;PERFIL U AC 76X900MM REDE COMPACTA;24/03/2026;24/03/2027;MC01206;;;;CDFL;INVT;0;UN;0;UN;83,13;BRL;1;1.836.339,18;1;1;1
4018442;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;270;WK;K;GAE;;19/03/2026;401844;PERFIL U AC 76X900MM REDE COMPACTA;24/03/2026;24/03/2027;MC01206;;;;CDFL;INVT;0;UN;0;UN;83,13;BRL;1;1.836.339,18;2.361;0;1
4018443;3;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;430;WK;K;GAE;;19/03/2026;401844;PERFIL U AC 76X900MM REDE COMPACTA;24/03/2026;24/03/2027;MC01206;;;;CDFL;INVT;0;UN;0;UN;83,13;BRL;1;1.836.339,18;1.200;0;1
4018921;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;80;WK;K;GAE;;19/03/2026;401892;CINTA POSTE CIRC ACO 200MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;20,89;BRL;1;171.802,72;1;1;1
4018922;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;290;WK;K;GAE;;19/03/2026;401892;CINTA POSTE CIRC ACO 200MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;20,89;BRL;1;171.802,72;450;0;1
4018923;3;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;460;WK;K;GAE;;19/03/2026;401892;CINTA POSTE CIRC ACO 200MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;20,89;BRL;1;171.802,72;300;0;1
4022021;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;150;WK;K;GAE;;19/03/2026;402202;CINTA POSTE CIRC ACO 250MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;24,56;BRL;1;171.802,72;1;1;1
4022022;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;330;WK;K;GAE;;19/03/2026;402202;CINTA POSTE CIRC ACO 250MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;24,56;BRL;1;171.802,72;810;0;1
4022023;3;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;490;WK;K;GAE;;19/03/2026;402202;CINTA POSTE CIRC ACO 250MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;27,61;BRL;1;171.802,72;300;0;1
4023241;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;170;WK;K;GAE;;19/03/2026;402324;SELA CRUZETA POSTE AC 115MM 18MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;9,02;BRL;1;1.836.339,18;1;1;1
4023242;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;350;WK;K;GAE;;19/03/2026;402324;SELA CRUZETA POSTE AC 115MM 18MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;9,02;BRL;1;1.836.339,18;580;0;1
4023321;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;40;WK;K;GAE;;19/03/2026;402332;CINTA POSTE CIRC ACO 150MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;18,90;BRL;1;171.802,72;1;1;1
4023322;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;450;WK;K;GAE;;19/03/2026;402332;CINTA POSTE CIRC ACO 150MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;18,90;BRL;1;171.802,72;33;0;1
4023731;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003552;80;WK;K;GAE;;19/03/2026;402373;ESTRIBO BRACO L-EST-01 FOFO 200DAN;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;11,91;BRL;1;1.836.339,18;1;1;1
4027121;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;170;WK;K;GAE;;19/03/2026;402712;CINTA POSTE CIRC ACO 265MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;25,12;BRL;1;171.802,72;1;1;1
4036661;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;230;WK;K;GAE;;19/03/2026;403666;CINTA POSTE CIRC ACO 365MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;34,15;BRL;1;171.802,72;1;1;1
4036662;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;530;WK;K;GAE;;19/03/2026;403666;CINTA POSTE CIRC ACO 365MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;34,15;BRL;1;171.802,72;30;0;1
