Tipo de depósito;Posição no depósito;Qtd.disponível UMB;UM básica;Produto;Descrição breve do produto;Tipo de estoque;Denominação do tipo de estoque;Preço do material;Valor total;Nome do usuário;Dt.contg.inven.fís.;Qtd.na UM administrada em estoque;UM admin.estoque
GA03;3G-07-02B;5.800;UN;404035;"ANILHA NUMERO ""5"" 4-16MM";L2;Utilização livre depósito INVT;0,08;464,00;;;0,00000000000000;
GA03;3G-07-02B;5.400;UN;404036;"ANILHA NUMERO ""6"" 4-16MM";L2;Utilização livre depósito INVT;0,08;432,00;;;0,00000000000000;
GA03;3G-07-02B;6.000;UN;404037;"ANILHA NUMERO ""7"" 4-16MM";L2;Utilização livre depósito INVT;0,08;480,00;;;0,00000000000000;
GA03;3G-07-02B;5.000;UN;404038;"ANILHA NUMERO ""8"" 4-16MM";L2;Utilização livre depósito INVT;0,08;400,00;;;0,00000000000000;
GA03;3G-07-02B;6.000;UN;404039;"ANILHA NUMERO ""9"" 4-16MM";L2;Utilização livre depósito INVT;0,08;480,00;;;0,00000000000000;
GA03;3G-07-02B;60.000;UN;404057;ANILHA IDENT PVC COND 1,5-4,0MM2 AM C;L2;Utilização livre depósito INVT;0,77;46.200,00;;;0,00000000000000;
GA03;3G-07-02B;106.000;UN;404058;ANILHA IDENT PVC COND 1,5-4,0MM2 AM N0;L2;Utilização livre depósito INVT;0,10;10.600,00;;;0,00000000000000;
GA03;3G-07-02B;5.000;UN;404059;ANILHA IDENT PVC COND 1,5-4,0MM2 AM N1;L2;Utilização livre depósito INVT;0,06;300,00;;;0,00000000000000;
GA03;3G-07-02B;3.900;UN;404060;ANILHA IDENT PVC COND 1,5-4,0MM2 AM N2;L2;Utilização livre depósito INVT;0,05;195,00;;;0,00000000000000;
GA03;3G-07-02B;2.900;UN;404061;ANILHA IDENT PVC COND 1,5-4,0MM2 AM N3;L2;Utilização livre depósito INVT;0,05;145,00;;;0,00000000000000;
GA03;3G-07-02B;3.000;UN;404062;ANILHA IDENT PVC COND 1,5-4,0MM2 AM N4;L2;Utilização livre depósito INVT;0,18;540,00;;;0,00000000000000;
GA03;3G-07-02B;75.000;UN;404069;ANILHA IDENT PVC COND 1,5-4,0MM2 AM P;L2;Utilização livre depósito INVT;1,01;75.750,00;;;0,00000000000000;
GA03;3G-07-02B;76.000;UN;404070;ANILHA IDENT PVC COND 1,5-4,0MM2 AM S;L2;Utilização livre depósito INVT;0,06;4.560,00;;;0,00000000000000;
GA03;3G-07-02D;120;PEÇ;407097;PROT. EMENDA ANTIFURTO 400X208X131,8MM;L2;Utilização livre depósito INVT;206,79;24.814,80;;;0,00000000000000;
GA03;3G-07-03B;180;UN;400122;LACO PREF TOPO CAA/CA 4/0AWG VM;L2;Utilização livre depósito INVT;2,03;365,40;;;0,00000000000000;
GA03;3G-07-03B;218;UN;400137;LACO PREF CA 2AWG PESC 57MM PURPURA;L2;Utilização livre depósito INVT;3,15;686,70;;;0,00000000000000;
GA03;3G-07-03B;90;UN;400880;LACO PREF ISOLADOR ROLD CA 2AWG LJ 33MM2;L2;Utilização livre depósito INVT;1,91;171,90;;;0,00000000000000;
GA03;3G-07-03B;10;UN;401088;LACO LATERAL PREF CAA E CA 1/0AWG DUPLO;L2;Utilização livre depósito INVT;2,18;21,80;;;0,00000000000000;
GA03;3G-07-03B;146;UN;401090;LACO LATERAL DUPLO CA 2AWG;L2;Utilização livre depósito INVT;3,14;458,44;;;0,00000000000000;
GA03;3G-07-03B;259;UN;401108;LACO DISTRIBUICAO PREF CAA 1/0AWG;L2;Utilização livre depósito INVT;3,03;784,77;;;0,00000000000000;
GA03;3G-07-03B;335;UN;401234;LACO PREF ROLD CA 1/0AWG LJ;L2;Utilização livre depósito INVT;6,47;2.167,45;;;0,00000000000000;
GA03;3G-07-03B;60;UN;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;L2;Utilização livre depósito INVT;0,94;56,40;;;0,00000000000000;
GA03;3G-07-03B;300;UN;800357;EMENDA PREF COND AL 2AWG 711MM;F3;Utilização livre depósito CUST;8,26;2.478,00;;;0,00000000000000;
GA03;3G-07-03B;398;UN;801146;LACO LATERAL PREF DUPLO 2/0AWG;F3;Utilização livre depósito CUST;3,10;1.233,80;;;0,00000000000000;
GA03;3G-07-03C;36;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;7.696,08;;;0,00000000000000;
GA03;3G-07-03C;36;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;4.528,44;;;0,00000000000000;
GA03;3G-07-03C;6;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;17.271,24;;;0,00000000000000;
GA03;3G-07-03D;240;PEÇ;407097;PROT. EMENDA ANTIFURTO 400X208X131,8MM;L2;Utilização livre depósito INVT;206,79;49.629,60;;;0,00000000000000;
GA03;3G-07-04A;240;UN;400011;SUPORTE TRANSF POSTE DUP T AC 210X115MM;L2;Utilização livre depósito INVT;104,75;25.140,00;;;0,00000000000000;
GA03;3G-07-04B;126;UN;803368;EMENDA PREF COND AL 1/0 AWG 965MM;F3;Utilização livre depósito CUST;29,49;3.715,74;;;0,00000000000000;
GA03;3G-07-04C;90;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;19.240,20;;;0,00000000000000;
GA03;3G-07-04C;90;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;11.321,10;;;0,00000000000000;
GA03;3G-07-04C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-04D;120;PEÇ;407097;PROT. EMENDA ANTIFURTO 400X208X131,8MM;L2;Utilização livre depósito INVT;206,79;24.814,80;;;0,00000000000000;
GA03;3G-07-05B;450;UN;401105;LACO LATERAL DUPLO 4/0AWG;L2;Utilização livre depósito INVT;3,21;1.444,50;;;0,00000000000000;
GA03;3G-07-05C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-05C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-05C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-05D;240;PEÇ;407097;PROT. EMENDA ANTIFURTO 400X208X131,8MM;L2;Utilização livre depósito INVT;206,79;49.629,60;;;0,00000000000000;
GA03;3G-07-06A;1.093;UN;402658;TENSOR GANCHO-OLHA AC 360MM 260MM;L2;Utilização livre depósito INVT;6,15;6.721,95;;;0,00000000000000;
GA03;3G-07-06A;604;UN;402892;TENSOR GANCHO-OLHAL AC 240MM 160MM;L2;Utilização livre depósito INVT;6,07;3.666,28;;;0,00000000000000;
GA03;3G-07-06A;100;UN;407356;SUPORTE TIPO L AÇO PERFILADO ZINCADO DAT;L2;Utilização livre depósito INVT;191,39;19.139,00;;;0,00000000000000;
GA03;3G-07-06B;5.280;UN;800600;LACO DISTRIBUICAO PREF CAA 2/0AWG AC;F3;Utilização livre depósito CUST;1,43;7.550,40;;;0,00000000000000;
GA03;3G-07-06C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-06C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-06C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-06D;240;PEÇ;407097;PROT. EMENDA ANTIFURTO 400X208X131,8MM;L2;Utilização livre depósito INVT;206,79;49.629,60;;;0,00000000000000;
GA03;3G-07-07A;100;UN;407356;SUPORTE TIPO L AÇO PERFILADO ZINCADO DAT;L2;Utilização livre depósito INVT;191,39;19.139,00;;;0,00000000000000;
GA03;3G-07-07A;120;UN;801398;SUPORTE TRANSF POSTE DUP T AC 230X125MM;F3;Utilização livre depósito CUST;161,67;19.400,40;;;0,00000000000000;
GA03;3G-07-07B;5.440;UN;800600;LACO DISTRIBUICAO PREF CAA 2/0AWG AC;F3;Utilização livre depósito CUST;1,43;7.779,20;;;0,00000000000000;
GA03;3G-07-07C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-07C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-07C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-07D;240;PEÇ;407097;PROT. EMENDA ANTIFURTO 400X208X131,8MM;L2;Utilização livre depósito INVT;206,79;49.629,60;;;0,00000000000000;
GA03;3G-07-08A;160;UN;402452;SUPORTE TRANSF POSTE CIRC AC 200MM;L2;Utilização livre depósito INVT;98,14;15.702,40;;;0,00000000000000;
GA03;3G-07-08A;144;UN;404818;SUPORTE TRAFO CIRCULAR 285MM;L2;Utilização livre depósito INVT;68,60;9.878,40;;;0,00000000000000;
GA03;3G-07-08B;5.430;UN;800600;LACO DISTRIBUICAO PREF CAA 2/0AWG AC;F3;Utilização livre depósito CUST;1,43;7.764,90;;;0,00000000000000;
GA03;3G-07-08C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-08C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-08C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-08D;120;PEÇ;407097;PROT. EMENDA ANTIFURTO 400X208X131,8MM;L2;Utilização livre depósito INVT;206,79;24.814,80;;;0,00000000000000;
GA03;3G-07-09A;240;UN;801398;SUPORTE TRANSF POSTE DUP T AC 230X125MM;F3;Utilização livre depósito CUST;161,67;38.800,80;;;0,00000000000000;
GA03;3G-07-09B;7.700;UN;401234;LACO PREF ROLD CA 1/0AWG LJ;L2;Utilização livre depósito INVT;6,47;49.819,00;;;0,00000000000000;
GA03;3G-07-09C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-09C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-09C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-09D;17.600;UN;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;L2;Utilização livre depósito INVT;0,94;16.544,00;;;0,00000000000000;
GA03;3G-07-10A;120;UN;401683;SUPORTE TRANSF POSTE DUP T AC 230X125MM;L2;Utilização livre depósito INVT;187,82;22.538,40;;;0,00000000000000;
GA03;3G-07-10A;144;UN;805184;SUPORTE TRANSF POSTE CIRC AC 250MM;F3;Utilização livre depósito CUST;75,67;10.896,48;;;0,00000000000000;
GA03;3G-07-10B;1.304;UN;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;L2;Utilização livre depósito INVT;0,94;1.225,76;;;0,00000000000000;
GA03;3G-07-10B;1.361;UN;401866;ALCA PREFORM SERV 16MM2, 5,5-5,7MM;L2;Utilização livre depósito INVT;3,04;4.137,44;;;0,00000000000000;
GA03;3G-07-10C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-10C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-10C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-10D;120;PEÇ;407097;PROT. EMENDA ANTIFURTO 400X208X131,8MM;L2;Utilização livre depósito INVT;206,79;24.814,80;;;0,00000000000000;
GA03;3G-07-11A;240;UN;401683;SUPORTE TRANSF POSTE DUP T AC 230X125MM;L2;Utilização livre depósito INVT;187,82;45.076,80;;;0,00000000000000;
GA03;3G-07-11B;1.797;UN;401102;LACO DISTRIBUICAO PREF CAA 2/0AWG AC;L2;Utilização livre depósito INVT;1,33;2.390,01;;;0,00000000000000;
GA03;3G-07-11C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-11C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-11C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-11D;240;PEÇ;407097;PROT. EMENDA ANTIFURTO 400X208X131,8MM;L2;Utilização livre depósito INVT;206,79;49.629,60;;;0,00000000000000;
GA03;3G-07-12A;240;UN;401683;SUPORTE TRANSF POSTE DUP T AC 230X125MM;L2;Utilização livre depósito INVT;187,82;45.076,80;;;0,00000000000000;
GA03;3G-07-12C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-12C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-12C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-12D;11.550;UN;400380;ALCA PREFORM SERV 50MM2 45MM2;L2;Utilização livre depósito INVT;2,92;33.726,00;;;0,00000000000000;
GA03;3G-07-13A;240;UN;401683;SUPORTE TRANSF POSTE DUP T AC 230X125MM;L2;Utilização livre depósito INVT;187,82;45.076,80;;;0,00000000000000;
GA03;3G-07-13C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-13C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-13C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-13D;240;PEÇ;407097;PROT. EMENDA ANTIFURTO 400X208X131,8MM;L2;Utilização livre depósito INVT;206,79;49.629,60;;;0,00000000000000;
GA03;3G-07-14A;120;UN;401683;SUPORTE TRANSF POSTE DUP T AC 230X125MM;L2;Utilização livre depósito INVT;187,82;22.538,40;;;0,00000000000000;
GA03;3G-07-14A;192;UN;409641;SUPORTE TRANSF POSTE CIRC AC 210MM;L2;Utilização livre depósito INVT;61,42;11.792,64;;;0,00000000000000;
GA03;3G-07-14C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-14C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-14C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-14D;240;PEÇ;407097;PROT. EMENDA ANTIFURTO 400X208X131,8MM;L2;Utilização livre depósito INVT;206,79;49.629,60;;;0,00000000000000;
GA03;3G-07-15A;384;UN;409641;SUPORTE TRANSF POSTE CIRC AC 210MM;L2;Utilização livre depósito INVT;61,42;23.585,28;;;0,00000000000000;
GA03;3G-07-15B;2.400;UN;800600;LACO DISTRIBUICAO PREF CAA 2/0AWG AC;F3;Utilização livre depósito CUST;1,43;3.432,00;;;0,00000000000000;
GA03;3G-07-15C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-15C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-15C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-15D;5.550;UN;400380;ALCA PREFORM SERV 50MM2 45MM2;L2;Utilização livre depósito INVT;2,92;16.206,00;;;0,00000000000000;
GA03;3G-07-16A;384;UN;409641;SUPORTE TRANSF POSTE CIRC AC 210MM;L2;Utilização livre depósito INVT;61,42;23.585,28;;;0,00000000000000;
GA03;3G-07-16B;10.000;UN;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;L2;Utilização livre depósito INVT;0,94;9.400,00;;;0,00000000000000;
GA03;3G-07-16C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-16C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-16C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-16D;5.360;UN;400380;ALCA PREFORM SERV 50MM2 45MM2;L2;Utilização livre depósito INVT;2,92;15.651,20;;;0,00000000000000;
GA03;3G-07-16D;120;PEÇ;407097;PROT. EMENDA ANTIFURTO 400X208X131,8MM;L2;Utilização livre depósito INVT;206,79;24.814,80;;;0,00000000000000;
GA03;3G-07-17A;384;UN;409641;SUPORTE TRANSF POSTE CIRC AC 210MM;L2;Utilização livre depósito INVT;61,42;23.585,28;;;0,00000000000000;
GA03;3G-07-17B;10.772;UN;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;L2;Utilização livre depósito INVT;0,94;10.125,68;;;0,00000000000000;
GA03;3G-07-17C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-17C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-17C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-18A;384;UN;409641;SUPORTE TRANSF POSTE CIRC AC 210MM;L2;Utilização livre depósito INVT;61,42;23.585,28;;;0,00000000000000;
GA03;3G-07-18B;12.360;UN;400683;ALCA PREFORM SERV 16MM2 5,0-5,7MM2;L2;Utilização livre depósito INVT;1,94;23.978,40;;;0,00000000000000;
GA03;3G-07-18B;5.450;UN;801039;ALCA PREFORM SERV 50MM2 45MM2;F3;Utilização livre depósito CUST;7,41;40.384,50;;;0,00000000000000;
GA03;3G-07-18C;144;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;30.784,32;;;0,00000000000000;
GA03;3G-07-18C;144;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;18.113,76;;;0,00000000000000;
GA03;3G-07-18C;12;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;34.542,48;;;0,00000000000000;
GA03;3G-07-18D;240;PEÇ;407097;PROT. EMENDA ANTIFURTO 400X208X131,8MM;L2;Utilização livre depósito INVT;206,79;49.629,60;;;0,00000000000000;
GA03;3G-08-01A;15.000;UN;400955;PARAFUSO CAB ABA AC 16MM 150MM;L2;Utilização livre depósito INVT;4,21;63.150,00;;;0,00000000000000;
GA03;3G-08-01B;2;UN;110452;LUXIMETRO DIG LCD 4DIG 0,01~999900LUX;F3;Utilização livre depósito CUST;672,04;1.344,08;;;0,00000000000000;
GA03;3G-08-01B;99;UN;401317;MED EL 1E 2F 120V 100A TB GD B;L2;Utilização livre depósito INVT;148,63;14.714,37;;;0,00000000000000;
GA03;3G-08-01B;2.000;UN;800055;LACRE SEG PP 6DIG AM;F3;Utilização livre depósito CUST;0,13;260,00;;;0,00000000000000;
GA03;3G-08-01B;1.702;UN;800170;LACRE SEG MET 7DIG AM;F3;Utilização livre depósito CUST;1,66;2.825,32;;;0,00000000000000;
GA03;3G-08-01B;11;UN;802540;FUSIVEL NH ULTRA-RAPIDO TAM 1 100A 500V;F3;Utilização livre depósito CUST;6,20;68,20;;;0,00000000000000;
GA03;3G-08-01C;96;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;12.075,84;;;0,00000000000000;
GA03;3G-08-01C;16;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;46.056,64;;;0,00000000000000;
GA03;3G-08-01C;96;UN;402767;MED IN 2E 3F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;426,01;40.896,96;;;0,00000000000000;
GA03;3G-08-02A;15.000;UN;400955;PARAFUSO CAB ABA AC 16MM 150MM;L2;Utilização livre depósito INVT;4,21;63.150,00;;;0,00000000000000;
GA03;3G-08-02B;338;UN;408804;MED IN 1E 2F 120V 100A TB GD SMC DR B;L2;Utilização livre depósito INVT;165,96;56.094,48;;;0,00000000000000;
GA03;3G-08-02B;126;UN;408806;MED IN 3E 4F 120V 100A TB GD SMC DR B;L2;Utilização livre depósito INVT;497,91;62.736,66;;;0,00000000000000;
GA03;3G-08-02B;464;UN;408809;MOSTRADOR REMOTO P100;L2;Utilização livre depósito INVT;97,75;45.356,00;;;0,00000000000000;
GA03;3G-08-02C;96;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;12.075,84;;;0,00000000000000;
GA03;3G-08-02C;16;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;46.056,64;;;0,00000000000000;
GA03;3G-08-02C;96;UN;402767;MED IN 2E 3F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;426,01;40.896,96;;;0,00000000000000;
GA03;3G-08-02D;2.700;UN;403594;ALCA PREFORM CABO CONC  2X16 + 16;L2;Utilização livre depósito INVT;10,04;27.108,00;;;0,00000000000000;
GA03;3G-08-03A;5.000;UN;400955;PARAFUSO CAB ABA AC 16MM 150MM;L2;Utilização livre depósito INVT;4,21;21.050,00;;;0,00000000000000;
GA03;3G-08-03A;32.000;UN;402353;ARRUELA LIS 3/8P 1119;L2;Utilização livre depósito INVT;0,44;14.080,00;;;0,00000000000000;
GA03;3G-08-03A;7.500;UN;800116;PARAFUSO CAB ABA AC 16MM 150MM;F3;Utilização livre depósito CUST;5,84;43.800,00;;;0,00000000000000;
GA03;3G-08-03B;684;UN;408805;MED IN 2E 3F 120V 100A TB GD SMC DR B;L2;Utilização livre depósito INVT;331,94;227.046,96;;;0,00000000000000;
GA03;3G-08-03B;684;UN;408809;MOSTRADOR REMOTO P100;L2;Utilização livre depósito INVT;97,75;66.861,00;;;0,00000000000000;
GA03;3G-08-03C;96;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;12.075,84;;;0,00000000000000;
GA03;3G-08-03C;16;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;46.056,64;;;0,00000000000000;
GA03;3G-08-03C;96;UN;402767;MED IN 2E 3F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;426,01;40.896,96;;;0,00000000000000;
GA03;3G-08-04A;7.500;UN;800116;PARAFUSO CAB ABA AC 16MM 150MM;F3;Utilização livre depósito CUST;5,84;43.800,00;;;0,00000000000000;
GA03;3G-08-04A;2.880;UN;800521;PARAFUSO CAB QD 16X400MM AC;F3;Utilização livre depósito CUST;13,56;39.052,80;;;0,00000000000000;
GA03;3G-08-04B;96;UN;402527;MED IN 1E 2F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;213,78;20.522,88;;;0,00000000000000;
GA03;3G-08-04B;171;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;21.510,09;;;0,00000000000000;
GA03;3G-08-04B;58;UN;402767;MED IN 2E 3F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;426,01;24.708,58;;;0,00000000000000;
GA03;3G-08-04C;96;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;12.075,84;;;0,00000000000000;
GA03;3G-08-04C;16;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;46.056,64;;;0,00000000000000;
GA03;3G-08-04C;96;UN;402767;MED IN 2E 3F 120V 100A SMC DR B;L2;Utilização livre depósito INVT;426,01;40.896,96;;;0,00000000000000;
GA03;3G-08-05A;8.640;UN;800521;PARAFUSO CAB QD 16X400MM AC;F3;Utilização livre depósito CUST;13,56;117.158,40;;;0,00000000000000;
GA03;3G-08-05B;50;UN;408811;MUX48;L2;Utilização livre depósito INVT;1.014,51;50.725,50;;;0,00000000000000;
GA03;3G-08-05C;96;UN;402570;UNIDADE DE LEITURA INDIVIDUAL TLI - SMC;L2;Utilização livre depósito INVT;125,79;12.075,84;;;0,00000000000000;
GA03;3G-08-05C;16;UN;402625;GABINETE CONCENTR 12MOD 120V C/RADIO SMC;L2;Utilização livre depósito INVT;2.878,54;46.056,64;;;0,00000000000000;
