Documento de compras;Item;Contrato básico;It.contrato superior;Fornecedor/centro fornecedor;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;Histórico pedido/docum.SolRem.;Data do documento;Código de imposto;Material;Texto breve;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.pedido;UM pedido;Qtd.na UnidGestEstoq;Unidade manutenção estoque;Preço líquido;Moeda;Unidade preço;Quantidade prevista;Qtd.prev.pendente;a ser fornecida (quantidade);a ser fornecido (valor;Ãinda a faturar (quantidade);Ainda a faturar (valor);Núm.itens;Domicílio fiscal;Valor líquido pedido;Qtd.notificada
4500143335;40;4600003077;280;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;802303;BRAÇO SUPORTE TIPO L HORIZONTAL  15 KV;MC25001;;;;CDFL;CUST;31;UN;31;UN;99,91;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;3.097,10;31
4500143335;50;4600003077;130;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;404972;BRACO TIPO J;MC12002;;;;CDFL;INVT;30;UN;30;UN;420,07;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;12.602,04;30
4500143335;60;4600003077;20;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;402106;BRACO L A1010/1020 3/8P16P;MC12002;;;;CDFL;INVT;771;UN;771;UN;62,20;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;47.954,97;771
4500143335;70;4600003077;200;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;800473;BRACO L A1010/1020 3/8P16P;MC12002;;;;CDFL;CUST;23;UN;23;UN;62,20;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.430,56;23
4500143335;90;4600003077;30;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;402373;ESTRIBO BRACO L-EST-01 FOFO 200DAN;MC12002;;;;CDFL;INVT;590;UN;590;UN;8,24;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;4.859,71;590
4500143335;100;4600003077;210;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;800352;ESTRIBO BRACO L-EST-01 FOFO 200DAN;MC12002;;;;CDFL;CUST;95;UN;95;UN;8,24;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;782,50;95
4500143335;110;4600003077;240;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;800392;FIXADOR PERFIL U AC 150DAN 300DAN;MC10701;;;;CDFL;CUST;39;UN;39;UN;18,50;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;721,41;39
4500143335;120;4600003077;60;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;404719;FIXADOR PERFIL U AC 150DAN 300DAN;MC10701;;;;CDFL;INVT;168;UN;168;UN;18,50;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;3.107,60;168
4500143335;140;4600003077;70;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;401844;PERFIL U PARA REDE COMPACTA;MC01206;;;;CDFL;INVT;200;UN;200;UN;110,49;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;22.098,56;200
4500143335;150;4600003077;290;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;801256;PERFIL U AC 76X900MM REDE COMPACTA;MC10701;;;;CDFL;CUST;87;UN;87;UN;110,49;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;9.612,87;87
4500143335;170;4600003077;260;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;803100;SUPORTE AFAST HORIZ C/PRENSA REDE 15KV;MC12002;;;;CDFL;CUST;26;UN;26;UN;267,10;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;6.944,54;26
4500143335;180;4600003077;100;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;402017;SUPORTE TRANSF POSTE DUP T AC 210X125MM;MC12002;;;;CDFL;INVT;38;UN;38;UN;124,99;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;4.749,48;38
4500143335;190;4600003077;270;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;801386;SUPORTE TRANSF POSTE DUP T AC 210X125MM;MC12002;;;;CDFL;CUST;15;UN;15;UN;124,99;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.874,80;15
4500143335;220;4600003077;80;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;401657;MAO FRANCESA BECO AC 2135MM 35MMX5MM;MC10701;;;;CDFL;INVT;33;UN;33;UN;105,00;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;3.465,05;33
4500143335;230;4600003077;250;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;800991;MAO FRANCESA BECO AC 2135MM 35MMX5MM;MC10701;;;;CDFL;CUST;134;UN;134;UN;105,00;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;14.070,21;134
4500143335;240;4600003077;170;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;402875;SUPORTE TIPO T PARA CHAVE/PARA-RAIO;MC12002;;;;CDFL;INVT;22;UN;22;UN;76,34;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.679,48;22
4500151893;10;4600003077;330;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;GAE;;16/04/2026;C1;402106;BRACO L A1010/1020 3/8P16P;MC12002;;;;CDFL;;225;UN;225;UN;62,20;BRL;1;0;0;225;13.994,64;225;13.994,64;1;ZF 1302603;13.994,64;0
4500151893;20;4600003077;340;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;GAE;;16/04/2026;C1;801376;SUPORTE TRANSF POSTE MAD AC 15-75KV;MC12002;;;;CDFL;;300;UN;300;UN;83,34;BRL;1;0;0;300;25.003,44;300;25.003,44;1;ZF 1302603;25.003,44;0
4500151893;30;4600003077;350;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;GAE;;16/04/2026;C1;800991;MAO FRANCESA BECO AC 2135MM 35MMX5MM;MC10701;;;;CDFL;;40;UN;40;UN;105,00;BRL;1;0;0;40;4.200,06;40;4.200,06;1;ZF 1302603;4.200,06;0
4500151893;40;4600003077;360;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;GAE;;16/04/2026;C1;801386;SUPORTE TRANSF POSTE DUP T AC 210X125MM;MC12002;;;;CDFL;;43;UN;43;UN;124,99;BRL;1;0;0;43;5.374,42;43;5.374,42;1;ZF 1302603;5.374,42;0
4500152178;10;4600003559;110;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;GAE;;17/04/2026;C1;402106;BRACO L A1010/1020 3/8P16P;MC12002;;;;CDFL;;610;UN;610;UN;62,88;BRL;1;0;0;610;38.354,36;610;38.354,36;1;ZF 1302603;38.354,36;0
4500152178;20;4600003559;90;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;GAE;;17/04/2026;C1;404972;BRACO TIPO J;MC12002;;;;CDFL;;110;UN;110;UN;328,26;BRL;1;0;0;110;36.108,34;110;36.108,34;1;ZF 1302603;36.108,34;0
4500152178;30;4600003559;100;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;GAE;;17/04/2026;C1;800991;MAO FRANCESA BECO AC 2135MM 35MMX5MM;MC10701;;;;CDFL;;40;UN;40;UN;108,13;BRL;1;0;0;40;4.325,38;40;4.325,38;1;ZF 1302603;4.325,38;0
4500152180;10;4600003572;140;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;GAE;;17/04/2026;C1;800110;PARAFUSO CAB ABA PESC QD AC 3/8PX115MM;MC01301;;;;CDFL;CUST;85;UN;85;UN;1,53;BRL;1;0;0;85;130,15;85;130,15;1;ZF 1302603;130,15;0
4500152180;20;4600003572;130;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;GAE;;17/04/2026;C1;401706;PARAFUSO CAB QD AC 16MM 2P 350MM;MC01301;;;;CDFL;INVT;240;UN;240;UN;9,58;BRL;1;0;0;240;2.299,97;240;2.299,97;1;ZF 1302603;2.299,97;0
4500152180;30;4600003572;120;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;GAE;;17/04/2026;C1;800520;PARAFUSO CAB QD MAQ AC 5/8X16P;MC01301;;;;CDFL;CUST;340;UN;340;UN;12,59;BRL;1;0;0;340;4.281,55;340;4.281,55;1;ZF 1302603;4.281,55;0
4500146591;10;4600003028;30;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;401435;ALCA PREFORM CA/CAA 2AWG 6/1P 2AWG 625MM;MC11001;;;;CDFL;INVT;3.000;UN;3.000;UN;3,29;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;9.876,60;3.000
4500146591;20;4600003028;20;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;800794;ALCA PREFORM CA/CAA 2AWG 6/1P 2AWG 625MM;MC11001;;;;CDFL;CUST;40;UN;40;UN;3,29;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;131,69;40
4500146591;30;4600003028;60;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;400366;ALCA PREFORM DIST 4/0 AWG 120MM2;MC11001;;;;CDFL;INVT;505;UN;505;UN;10,51;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;5.307,04;505
4500146591;40;4600003028;50;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;801199;ALCA PREFORM DIST 4/0 AWG 120MM2;MC11001;;;;CDFL;CUST;493;UN;493;UN;10,51;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;5.180,94;493
4500146591;50;4600003028;70;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;401753;ALCA PREFORM DIST CAA/CA 1/0AWG 50MM2;MC11001;;;;CDFL;INVT;1.150;UN;1.150;UN;4,82;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;5.540,01;1.150
4500146591;60;4600003028;100;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;400375;ALCA PREFORM DIST CAA/CA 2/0AWG 70MM2;MC11001;;;;CDFL;INVT;2.000;UN;2.000;UN;5,19;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;10.378,80;2.000
4500146591;70;4600003028;110;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;801272;ALCA PREFORM DIST 2AWG 33,63MM2 660MM;MC11001;;;;CDFL;CUST;639;UN;639;UN;3,29;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;2.103,72;639
4500146591;80;4600003028;90;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;800808;ALCA PREFORM DIST CAA/CA 2/0AWG 70MM2;MC11001;;;;CDFL;CUST;1.000;UN;1.000;UN;5,19;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;5.189,40;1.000
4500146591;90;4600003028;140;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;403804;ALCA PREFORM 6,4MM 1/4P AM 635MM;MC11001;;;;CDFL;INVT;288;UN;288;UN;4,19;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.205,28;288
4500146591;100;4600003028;150;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;802405;ALCA PREFORM 6,4MM 1/4P AM 635MM;MC11001;;;;CDFL;CUST;4.209;UN;4.209;UN;4,18;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;17.614,66;4.209
4500146591;110;4600003028;160;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;403830;ALCA PREFORM CABO CONC 3X50 + 50;MC11001;;;;CDFL;INVT;99;UN;99;UN;10,42;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.031,18;99
4500146591;120;4600003028;170;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;403593;ALCA PREFORM CABO CONC 3X70 + 50;MC11001;;;;CDFL;INVT;5;UN;5;UN;11,72;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;58,59;5
4500146591;130;4600003028;180;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;403647;ALCA PREFORM CABO CONC 3X95 +70;MC11001;;;;CDFL;INVT;6;UN;6;UN;16,55;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;99,32;6
4500146591;140;4600003028;260;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;400851;EMENDA PREF COND AL 2/0 AWG 1016MM;MC10401;;;;CDFL;INVT;1.202;UN;1.202;UN;18,32;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;22.021,84;1.202
4500146591;150;4600003028;370;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;800917;LACO PREF CA 2AWG PESC 57MM PURPURA;MC11001;;;;CDFL;CUST;1.402;UN;1.402;UN;2,56;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;3.585,61;1.402
4500154854;10;4600003638;130;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;GAE;;19/05/2026;C1;400366;ALCA PREFORM DIST 4/0 AWG 120MM2;MC11001;;;;CDFL;INVT;2.000;UN;2.000;UN;11,32;BRL;1;0;0;2.000;22.636,20;2.000;22.636,20;1;ZF 1302603;22.636,20;0
4500154854;20;4600003638;140;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;GAE;;19/05/2026;C1;400375;ALCA PREFORM DIST CAA/CA 2/0AWG 70MM2;MC11001;;;;CDFL;INVT;2.000;UN;2.000;UN;5,51;BRL;1;0;0;2.000;11.029,80;2.000;11.029,80;1;ZF 1302603;11.029,80;0
4500154854;30;4600003638;150;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;GAE;;19/05/2026;C1;800808;ALCA PREFORM DIST CAA/CA 2/0AWG 70MM2;MC11001;;;;CDFL;CUST;1.000;UN;1.000;UN;5,51;BRL;1;0;0;1.000;5.514,90;1.000;5.514,90;1;ZF 1302603;5.514,90;0
4500154854;40;4600003638;160;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;GAE;;19/05/2026;C1;400137;LACO PREF CA 2AWG PESC 57MM PURPURA;MC11001;;;;CDFL;INVT;1.500;UN;1.500;UN;2,72;BRL;1;0;0;1.500;4.073,40;1.500;4.073,40;1;ZF 1302603;4.073,40;0
4500154854;50;4600003638;170;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;GAE;;19/05/2026;C1;403593;ALCA PREFORM CABO CONC 3X70 + 50;MC11001;;;;CDFL;INVT;270;UN;270;UN;12,28;BRL;1;0;0;270;3.314,52;270;3.314,52;1;ZF 1302603;3.314,52;0
4500150406;10;4600003563;10;1007763    SIEMENS BRASIL LTDA;NB;F;GAE;;06/04/2026;C1;404892;DISJ 3P 17,5KV 1.250A 25KA SION 3AE 1284;MC20502;;;;CDFL;INVT;2;UN;2;UN;205.004,51;BRL;1;0;0;2;410.009,01;2;410.009,01;1;ZF 1302603;410.009,01;0
4500150406;20;4600003563;20;1007763    SIEMENS BRASIL LTDA;NB;F;GAE;;06/04/2026;C1;409816;DISJ 3P 15KV 2000A 31,5KA 3AH3165-4;MC20501;;;;CDFL;INVT;1;UN;1;UN;157.853,47;BRL;1;0;0;1;157.853,47;1;157.853,47;1;ZF 1302603;157.853,47;0
4500150406;30;4600003563;30;1007763    SIEMENS BRASIL LTDA;NB;F;GAE;;06/04/2026;C1;409817;DISJ 3P 17,5KV 1250A 25KA 3AH5214-2;MC20501;;;;CDFL;INVT;1;UN;1;UN;153.753,38;BRL;1;0;0;1;153.753,38;1;153.753,38;1;ZF 1302603;153.753,38;0
4500150407;10;4600003563;40;1007763    SIEMENS BRASIL LTDA;NB;F;GAE;;06/04/2026;C1;409232;CAMPANULAS DISJUNTOR SION;MC10902;;;;CDFL;INVT;30;UN;30;UN;1.025,02;BRL;1;0;0;30;30.750,62;30;30.750,62;1;ZF 1302603;30.750,62;0
4500150407;20;4600003563;50;1007763    SIEMENS BRASIL LTDA;NB;F;GAE;;06/04/2026;C1;409233;BUCHA DE PASSAGEM GVL-2215E;MC10902;;;;CDFL;INVT;15;UN;15;UN;1.640,04;BRL;1;0;0;15;24.600,53;15;24.600,53;1;ZF 1302603;24.600,53;0
4500152664;10;;0;1008101    ARENA COMERCIO DE TINTAS LTDA;NB;F;GAE;;27/04/2026;C0;803748;DILUENTE ORGANICO COMPOSTO P/ EQUIP 5L;MC01901;;;;CDFL;CUST;5;UN;5;UN;198,55;BRL;1;0;0;5;992,75;5;992,75;1;ZF 1302603;992,75;0
4500152664;20;;0;1008101    ARENA COMERCIO DE TINTAS LTDA;NB;F;GAE;;27/04/2026;C0;803749;TINTA DIELETRICA CVP P/ EQUIPAMENTOS;MC01901;;;;CDFL;CUST;15;UN;15;UN;255,28;BRL;1;0;0;15;3.829,20;15;3.829,20;1;ZF 1302603;3.829,20;0
4500152664;30;;0;1008101    ARENA COMERCIO DE TINTAS LTDA;NB;F;GAE;;27/04/2026;C0;804102;TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L;MC03301;;;;CDFL;CUST;90;UN;90;UN;193,35;BRL;1;0;0;90;17.401,50;90;17.401,50;1;ZF 1302603;17.401,50;0
4500145002;10;4600003228;40;1008595    WASION DA AMAZONIA INDUSTRIA DE INS;NB;F;A13;;04/02/2026;C1;402592;MED EL 3E 4F 120V 120A GD B;MC12501;;;;CDFL;INVT;1.647;UN;1.647;UN;97,60;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;160.747,20;1.647
4500155693;10;4600003590;60;1008595    WASION DA AMAZONIA INDUSTRIA DE INS;NB;F;GAE;;22/05/2026;C0;400937;MED EL 2E 3F 120V 120A GD B;MC12501;;;;CDFL;INVT;25.000;UN;25.000;UN;82,00;BRL;1;0;0;25.000;2.050.000,00;25.000;2.050.000,00;1;ZF 1302603;2.050.000,00;0
4500155693;20;4600003590;70;1008595    WASION DA AMAZONIA INDUSTRIA DE INS;NB;F;GAE;;22/05/2026;C0;402592;MED EL 3E 4F 120V 120A GD B;MC12501;;;;CDFL;INVT;10.000;UN;10.000;UN;104,00;BRL;1;0;0;10.000;1.040.000,00;10.000;1.040.000,00;1;ZF 1302603;1.040.000,00;0
4500155693;30;4600003590;80;1008595    WASION DA AMAZONIA INDUSTRIA DE INS;NB;F;GAE;;22/05/2026;C0;402824;MED EL 1E 2F 120V 100A GD B;MC12501;;;;CDFL;INVT;3.400;UN;3.400;UN;48,00;BRL;1;0;0;3.400;163.200,00;3.400;163.200,00;1;ZF 1302603;163.200,00;0
4500155693;40;4600003590;90;1008595    WASION DA AMAZONIA INDUSTRIA DE INS;NB;F;GAE;;22/05/2026;C0;402322;MED EL 3E 4F 120V 120A TB GD B;MC12501;;;;CDFL;INVT;50;UN;50;UN;85,00;BRL;1;0;0;50;4.250,00;50;4.250,00;1;ZF 1302603;4.250,00;0
4500147577;20;;0;1008610    L J GUERRA E CIA LTDA;ZCDR;F;A14;;24/02/2026;C0;410213;TINTA SPRAY 400ML;MC03301;;;;CDFL;INVT;26;UN;26;UN;21,06;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;547,56;26
4500148663;10;;0;1008610    L J GUERRA E CIA LTDA;ZCDR;F;GAE;;11/03/2026;C0;805521;MULTIMETRO DIGITAL FLUKE 15B+;MC10401;;;;CDFL;CUST;9;UN;9;UN;902,48;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;8.122,32;9
4500150232;10;;0;1008610    L J GUERRA E CIA LTDA;ZCDR;F;GAE;;26/03/2026;CA;403306;MARCADOR IND PLAS 60ML MET ESF 3MM AM;MC02301;;;;CDFL;INVT;120;UN;120;UN;15,12;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.814,40;120
4500150232;20;;0;1008610    L J GUERRA E CIA LTDA;ZCDR;F;GAE;;26/03/2026;CA;802178;MARCADOR IND PLAS 60ML MET ESF 3MM AM;MC02301;;;;CDFL;CUST;48;UN;48;UN;15,12;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;725,76;48
4500152667;10;;0;1008610    L J GUERRA E CIA LTDA;NB;F;GAE;;27/04/2026;C0;803078;ROLO PINTURA  LA  23CM;MC03301;;;;CDFL;CUST;50;UN;50;UN;7,51;BRL;1;0;0;50;375,50;50;375,50;1;ZF 1302603;375,50;0
4500152667;20;;0;1008610    L J GUERRA E CIA LTDA;NB;F;GAE;;27/04/2026;C0;803085;ROLO PINTURA PELO CARNEIRO 90MM C/ CABO;MC03301;;;;CDFL;CUST;80;UN;80;UN;6,25;BRL;1;0;0;80;500,00;80;500,00;1;ZF 1302603;500,00;0
4500152667;30;;0;1008610    L J GUERRA E CIA LTDA;NB;F;GAE;;27/04/2026;C0;803084;ROLO PINTURA PELO DE CARNEIRO  150MM;MC03301;;;;CDFL;CUST;50;UN;50;UN;9,00;BRL;1;0;0;50;450,00;50;450,00;1;ZF 1302603;450,00;0
4500147585;10;;0;1008630    CASA DO ELETRICISTA LTDA;ZCDR;F;A14;;24/02/2026;C0;410212;FITA AUTOADESIVA BLINDAGEM 10cmX10m;MC03701;;;;CDFL;INVT;82;UN;82;UN;22,95;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.881,90;82
4500152619;10;4600003562;40;1008989    BOREAL INDUSTRIA DE FIOS E CABOS LT;NB;F;GAE;;24/04/2026;C0;400347;CABO COMANDO/CONTR 4X1,5MM2 0,6/1KV SBE;MC10101;;;;CDFL;;1.000;M;1.000;M;13,58;BRL;1;0;0;1.000;13.580,00;1.000;13.580,00;1;ZF 1302603;13.580,00;0
4500152619;20;4600003562;50;1008989    BOREAL INDUSTRIA DE FIOS E CABOS LT;NB;F;GAE;;24/04/2026;C0;805497;CABO COMANDO/CONTR 6X1,5MM2 0,6/1KV SBE;MC10101;;;;CDFL;;500;UN;500;UN;18,91;BRL;1;0;0;500;9.455,00;500;9.455,00;1;ZF 1302603;9.455,00;0
4500154298;10;4600003318;20;1009099    SAFELOCK PRODUTOS DE SEGURANCA INDU;NB;F;GAE;;15/05/2026;C1;403513;ENVELOPE DE PLAST COM FECHO DE SEG;MC12503;;;;CDFL;INVT;12.100;UN;12.100;UN;4,05;BRL;1;0;0;12.100;48.950,55;12.100;48.950,55;1;ZF 1302603;48.950,55;0
4500153286;10;4600003332;10;1009270    CAS TECNOLOGIA S.A.;NB;F;A16;;07/05/2026;C1;404234;MODULO DE COMUNICACAO REMOTA;MC20601;;;;CDFL;INVT;168;UN;168;UN;1.389,14;BRL;1;0;0;108;150.027,23;108;150.027,23;1;ZF 1302603;233.375,69;60
4500153318;10;4600002704;90;1009270    CAS TECNOLOGIA S.A.;NB;F;GAE;;08/05/2026;C1;404236;BLUETOOTH 4.0 DE COMUNICACAO DE  DADOS;MC25001;;;;CDFL;INVT;90;UN;90;UN;257,56;BRL;1;0;0;90;23.180,71;90;23.180,71;1;ZF 1302603;23.180,71;0
4500150237;30;4600003561;10;1009313    ANDRA S A ELECTRIC SOLUTIONS;NB;F;A13;;26/03/2026;C1;402105;CONECTOR AUTO PERF DU 70-240 / 70-240MM2;MC12002;;;;CDFL;INVT;1.500;UN;1.500;UN;51,15;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;76.725,00;1.500
4500150237;40;4600003561;20;1009313    ANDRA S A ELECTRIC SOLUTIONS;NB;F;A13;;26/03/2026;C1;800872;CONECTOR AUTO PERF DU 70-240 / 70-240MM2;MC12002;;;;CDFL;CUST;888;UN;888;UN;51,15;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;45.421,20;888
4500150237;50;4600003561;50;1009313    ANDRA S A ELECTRIC SOLUTIONS;NB;F;A13;;26/03/2026;C1;402105;CONECTOR AUTO PERF DU 70-240 / 70-240MM2;MC12002;;;;CDFL;INVT;4.060;UN;4.060;UN;51,15;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;207.669,00;4.060
4500151897;10;;0;1009313    ANDRA S A ELECTRIC SOLUTIONS;ZCDR;F;A14;;16/04/2026;C1;403121;FITA ISOLANTE ELET PVC 19X0,19MM 20M PT;MC10903;;;;CDFL;INVT;1.700;UN;1.700;UN;10,70;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;18.181,50;1.700
4500152615;10;4600003561;30;1009313    ANDRA S A ELECTRIC SOLUTIONS;NB;F;GAE;;24/04/2026;C1;402105;CONECTOR AUTO PERF DU 70-240 / 70-240MM2;MC12002;;;;CDFL;INVT;10.000;UN;10.000;UN;51,15;BRL;1;0;0;8.000;409.200,00;8.000;409.200,00;1;ZF 1302603;511.500,00;2.000
4500152615;20;4600003561;40;1009313    ANDRA S A ELECTRIC SOLUTIONS;NB;F;GAE;;24/04/2026;C1;800872;CONECTOR AUTO PERF DU 70-240 / 70-240MM2;MC12002;;;;CDFL;CUST;3.000;UN;3.000;UN;51,15;BRL;1;0;0;2.000;102.300,00;2.000;102.300,00;1;ZF 1302603;153.450,00;1.000
4500155692;10;4600003639;30;1009313    ANDRA S A ELECTRIC SOLUTIONS;NB;F;A14;;22/05/2026;C1;403121;FITA ISOLANTE ELET PVC 19X0,19MM 20M PT;MC10903;;;;CDFL;INVT;4.000;UN;4.000;UN;8,99;BRL;1;0;0;4.000;35.972,40;4.000;35.972,40;1;ZF 1302603;35.972,40;0
4500155692;20;4600003639;40;1009313    ANDRA S A ELECTRIC SOLUTIONS;NB;F;A14;;22/05/2026;C1;800852;FITA ISOLANTE ELET PVC 19X0,19MM 20M PT;MC10903;;;;CDFL;CUST;500;UN;500;UN;8,99;BRL;1;0;0;500;4.496,55;500;4.496,55;1;ZF 1302603;4.496,55;0
4500144206;10;4600003089;50;1009464    FISCHER INDUSTRIA MECANICA LTDA;NB;F;A03;;22/01/2026;C1;800105;MANILHA AC 16MM 80MM 22MM 13500DAN;MC12002;;;;CDFL;CUST;3;UN;3;UN;57,44;BRL;1;0;0;3;172,31;3;172,31;1;ZF 1302603;172,31;0
4500144206;20;4600003089;10;1009464    FISCHER INDUSTRIA MECANICA LTDA;NB;F;A03;;22/01/2026;C1;401927;MANILHA SAPATILHA 5000DAN ETELB-054/2013;MC12002;;;;CDFL;INVT;1.150;UN;1.150;UN;19,24;BRL;1;0;0;1.150;22.127,95;1.150;22.127,95;1;ZF 1302603;22.127,95;0
4500144206;30;4600003089;30;1009464    FISCHER INDUSTRIA MECANICA LTDA;NB;F;A03;;22/01/2026;C1;800496;MANILHA SAPATILHA 5000DAN ETELB-054/2013;MC12002;;;;CDFL;CUST;152;UN;152;UN;19,24;BRL;1;0;0;152;2.924,74;152;2.924,74;1;ZF 1302603;2.924,74;0
