Tipo de depósito	Posição no depósito	Produto	Descrição breve do produto	UM básica	Qtd.disponível UMB	Tipo de estoque	Denominação do tipo de estoque	Preço do material	Valor total
GA03	3G-05-05A	403812	TRAFO CRTE 600V 150-5A	UN	14	L2	Utilização livre depósito INVT	326,57	4571,98
GA03	3G-05-05A	409301	UNID REMOTA ESENSOR-RL IP67 UL94HB	UN	17	L2	Utilização livre depósito INVT	2659,5	45211,5
GA03	3G-05-05B	401743	TRAFO CRTE 15KV; 100-5A; 0,3C12,5 BARRA	UN	66	L2	Utilização livre depósito INVT	714,33	47145,78
GA03	3G-05-05B	402400	TRAFO CRTE 15KV; 50-5A; 0,3C12,5 BARRA	UN	84	L2	Utilização livre depósito INVT	322,05	27052,2
GA03	3G-05-05C	404720	CAIXA POLIMERICA P/ DISJUN 195X290X140MM	UN	480	L2	Utilização livre depósito INVT	35,64	17107,2
GA03	3G-05-06A	402796	CONJUNTO MEDIÇÃO INTEG 03 TP'S/03 TC'S	UN	2	L2	Utilização livre depósito INVT	22158,45	44316,9
GA03	3G-05-06B	402400	TRAFO CRTE 15KV; 50-5A; 0,3C12,5 BARRA	UN	84	L2	Utilização livre depósito INVT	322,05	27052,2
GA03	3G-05-06C	404720	CAIXA POLIMERICA P/ DISJUN 195X290X140MM	UN	240	L2	Utilização livre depósito INVT	35,64	8553,6
GA03	3G-05-07A	402796	CONJUNTO MEDIÇÃO INTEG 03 TP'S/03 TC'S	UN	6	L2	Utilização livre depósito INVT	22158,45	132950,7
GA03	3G-05-07B	400275	TRAFO CRTE 15KV 400-5A 0,3C	UN	27	L2	Utilização livre depósito INVT	735,33	19853,91
GA03	3G-05-07B	402400	TRAFO CRTE 15KV; 50-5A; 0,3C12,5 BARRA	UN	84	L2	Utilização livre depósito INVT	322,05	27052,2
GA03	3G-05-07B	404614	TRAFO CRTE 15KV; 80-5A; 0,3C12,5 BARRA	UN	34	L2	Utilização livre depósito INVT	1584,83	53884,22
GA03	3G-05-07C	404451	CAIXA POLIMERICA PARA DISPLAY	UN	987	L2	Utilização livre depósito INVT	17,46	17233,02
GA03	3G-05-07C	404720	CAIXA POLIMERICA P/ DISJUN 195X290X140MM	UN	249	L2	Utilização livre depósito INVT	35,64	8874,36
GA03	3G-05-08A	402796	CONJUNTO MEDIÇÃO INTEG 03 TP'S/03 TC'S	UN	2	L2	Utilização livre depósito INVT	22158,45	44316,9
GA03	3G-05-08B	403477	TRAFO CRTE SIST DIST 15KV INT BAR 80-5A	UN	65	L2	Utilização livre depósito INVT	783,64	50936,6
GA03	3G-05-08C	404451	CAIXA POLIMERICA PARA DISPLAY	UN	1568	L2	Utilização livre depósito INVT	17,46	27377,28
GA03	3G-05-09A	401356	TRAFO CRTE 15KV; 15-5A; 0,3C12,5 BARRA	UN	8	L2	Utilização livre depósito INVT	1448,53	11588,24
GA03	3G-05-09A	401781	TRAFO CRTE 15KV 95KV	UN	19	L2	Utilização livre depósito INVT	330,99	6288,81
GA03	3G-05-09A	401996	TRAFO CRTE 15KV 10-5A 12,5VA	UN	2	L2	Utilização livre depósito INVT	764,95	1529,9
GA03	3G-05-09A	404612	TRAFO CRTE 15KV; 5:1; 25-5A; 0,3C12,5 BA	UN	32	L2	Utilização livre depósito INVT	882,45	28238,4
GA03	3G-05-09B	403251	TRAFO CRTE 15KV; 200-5A; 0,3C12,5 BARRA	UN	8	L2	Utilização livre depósito INVT	1364,34	10914,72
GA03	3G-05-09B	404229	TRAFO CRTE 15KV; 30-5A; 0,3C12,5 BARRA	UN	65	L2	Utilização livre depósito INVT	853,26	55461,9
GA03	3G-05-09B	404613	TRAFO CRTE 15KV; 40-5A; 0,3C12,5 BARRA	UN	9	L2	Utilização livre depósito INVT	1184,19	10657,71
GA03	3G-05-09C	404451	CAIXA POLIMERICA PARA DISPLAY	UN	3136	L2	Utilização livre depósito INVT	17,46	54754,56
GA03	3G-05-10A	403480	TRAFO CRTE 15KV; 25-5A; 0,3C12,5 BARRA	UN	57	L2	Utilização livre depósito INVT	618,28	35241,96
GA03	3G-05-10B	403248	TRAFO CRTE SIST DIST 15KV INT BAR 40-5A	UN	1	L2	Utilização livre depósito INVT	739,4	739,4
GA03	3G-05-10B	404229	TRAFO CRTE 15KV; 30-5A; 0,3C12,5 BARRA	UN	42	L2	Utilização livre depósito INVT	853,26	35836,92
GA03	3G-05-10C	404451	CAIXA POLIMERICA PARA DISPLAY	UN	1568	L2	Utilização livre depósito INVT	17,46	27377,28
GA03	3G-05-11A	400091	TRAFO CRTE 15KV 20-5A 13,8KV 0,3C12,5	UN	1	L2	Utilização livre depósito INVT	571,9	571,9
GA03	3G-05-11A	402106	BRACO L A1010/1020 3/8P16P	UN	100	L2	Utilização livre depósito INVT	83,77	8377
GA03	3G-05-11A	402195	TRAFO CRTE 15KV; 75-5A; 0,3C12,5 BARRA	UN	41	L2	Utilização livre depósito INVT	324,68	13311,88
GA03	3G-05-11B	407096	PROTETOR P/ CABO BT PVC COMP 2000MM	PEÇ	960	L2	Utilização livre depósito INVT	215,73	207100,8
GA03	3G-05-11C	404451	CAIXA POLIMERICA PARA DISPLAY	UN	3136	L2	Utilização livre depósito INVT	17,46	54754,56
GA03	3G-05-12A	400092	TRAFO CRTE 15KV 30-5A 6:1; 0,3C12,5	UN	29	L2	Utilização livre depósito INVT	322,35	9348,15
GA03	3G-05-12B	407096	PROTETOR P/ CABO BT PVC COMP 2000MM	PEÇ	848	L2	Utilização livre depósito INVT	215,73	182939,04
GA03	3G-05-12C	404451	CAIXA POLIMERICA PARA DISPLAY	UN	1568	L2	Utilização livre depósito INVT	17,46	27377,28
GA03	3G-05-13A	407096	PROTETOR P/ CABO BT PVC COMP 2000MM	PEÇ	422	L2	Utilização livre depósito INVT	215,73	91038,06
GA03	3G-05-13B	407096	PROTETOR P/ CABO BT PVC COMP 2000MM	PEÇ	960	L2	Utilização livre depósito INVT	215,73	207100,8
GA03	3G-05-13C	407096	PROTETOR P/ CABO BT PVC COMP 2000MM	PEÇ	112	L2	Utilização livre depósito INVT	215,73	24161,76
GA03	3G-05-14B	404232	CAIXA QUADRO COMANDO C/F 60X50X20 IP65	UN	28	L2	Utilização livre depósito INVT	462,69	12955,32
GA03	3G-05-14C	404451	CAIXA POLIMERICA PARA DISPLAY	UN	1568	L2	Utilização livre depósito INVT	17,46	27377,28
GA03	3G-05-15A	402400	TRAFO CRTE 15KV; 50-5A; 0,3C12,5 BARRA	UN	23	L2	Utilização livre depósito INVT	322,05	7407,15
GA03	3G-05-15B	404232	CAIXA QUADRO COMANDO C/F 60X50X20 IP65	UN	56	L2	Utilização livre depósito INVT	462,69	25910,64
GA03	3G-05-15C	404232	CAIXA QUADRO COMANDO C/F 60X50X20 IP65	UN	49	L2	Utilização livre depósito INVT	462,69	22671,81
GA03	3G-05-16B	404232	CAIXA QUADRO COMANDO C/F 60X50X20 IP65	UN	24	L2	Utilização livre depósito INVT	462,69	11104,56
GA03	3G-05-16C	404232	CAIXA QUADRO COMANDO C/F 60X50X20 IP65	UN	23	L2	Utilização livre depósito INVT	462,69	10641,87
GA03	3G-06-01B	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-01B	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-01B	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-01C	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-01C	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-01C	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-01D	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-01D	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-01D	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-02B	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-02B	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-02B	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-02C	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-02C	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-02C	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-02D	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	48	L2	Utilização livre depósito INVT	125,79	6037,92
GA03	3G-06-02D	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	8	L2	Utilização livre depósito INVT	2878,54	23028,32
GA03	3G-06-02D	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	48	L2	Utilização livre depósito INVT	426,01	20448,48
GA03	3G-06-03B	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-03B	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-03B	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-03C	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-03C	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-03C	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-03D	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-03D	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-03D	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-04A	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-04A	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-04A	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-04B	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-04B	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-04B	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-04C	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-04C	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-04C	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-04D	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	48	L2	Utilização livre depósito INVT	125,79	6037,92
GA03	3G-06-04D	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	8	L2	Utilização livre depósito INVT	2878,54	23028,32
GA03	3G-06-04D	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	48	L2	Utilização livre depósito INVT	426,01	20448,48
GA03	3G-06-05A	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-05A	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-05A	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-05B	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-05B	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-05B	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-05C	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-05C	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-05C	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-05D	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-05D	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-05D	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-06A	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-06A	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-06A	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-06B	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-06B	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-06B	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-06C	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-06C	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-06C	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-06D	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-06D	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-06D	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-07A	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-07A	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-07A	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-07B	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-07B	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-07B	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-07C	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-07C	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-07C	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-07D	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-07D	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-07D	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-08A	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-08A	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-08A	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-08B	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-08B	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-08B	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-08C	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-08C	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-08C	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-08D	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-08D	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-08D	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-09A	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-09A	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-09A	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-09B	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-09B	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-09B	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-09C	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-09C	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-09C	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-09D	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-09D	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-09D	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-10A	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-10A	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-10A	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-10B	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-10B	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-10B	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-10C	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-10C	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-10C	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-10D	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-10D	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-10D	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-11A	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-11A	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-11A	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-11B	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-11B	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-11B	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-11C	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-11C	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-11C	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-11D	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-11D	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-11D	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-12A	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-12A	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-12A	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-12B	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-12B	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-12B	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-12C	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-12C	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-12C	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-12D	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-12D	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-12D	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-13A	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-13A	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-13A	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-13B	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-13B	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
GA03	3G-06-13B	402767	MED IN 2E 3F 120V 100A SMC DR B	UN	96	L2	Utilização livre depósito INVT	426,01	40896,96
GA03	3G-06-13C	402570	UNIDADE DE LEITURA INDIVIDUAL TLI - SMC	UN	96	L2	Utilização livre depósito INVT	125,79	12075,84
GA03	3G-06-13C	402625	GABINETE CONCENTR 12MOD 120V C/RADIO SMC	UN	16	L2	Utilização livre depósito INVT	2878,54	46056,64
