material,descricao,classe,periodo_necessidade,data_pedido,lead_time_dias,data_chegada,periodo_entrega,quantidade
803991,ALICATE CRIMPADOR PARA TERMINAIS,C,2026-04,01/04/2026,30,01/05/2026,2026-05,10
803993,ALICATE REBITADOR PROFISSIONAL,C,2026-03,25/03/2026,30,24/04/2026,2026-04,12
803993,ALICATE REBITADOR PROFISSIONAL,C,2026-08,01/08/2026,30,01/09/2026,2026-09,7
803996,CADEADO 30MMx33MMx15MM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,80
803996,CADEADO 30MMx33MMx15MM,C,2026-10,01/10/2026,30,01/11/2026,2026-11,22
804002,CHAVE AJUSTAVEL AMERICANA DE 10,C,2026-03,25/03/2026,30,24/04/2026,2026-04,28
804016,CONJUNTO DE ASSISTENTES PARA SOLDAGEM 6P,C,2026-08,01/08/2026,30,01/09/2026,2026-09,6
804017,ESTAÇÃO DE SOLDA POTÊNCIA DE 80 W,C,2026-08,01/08/2026,30,01/09/2026,2026-09,3
804019,JOGO CHAVE PHILIPS 7P 1/8X3 A 5/16X6,C,2026-04,01/04/2026,30,01/05/2026,2026-05,4
804025,LAMINA PARA ARCO DE SERRA DE 12 POL,C,2026-03,25/03/2026,30,24/04/2026,2026-04,22
804025,LAMINA PARA ARCO DE SERRA DE 12 POL,C,2026-05,01/05/2026,30,01/06/2026,2026-06,7
804026,LANTERNA DE LED COM BASE MAGNÉTICA,C,2026-03,25/03/2026,30,24/04/2026,2026-04,4
804031,TRENA DE BOLSO DE 5M,C,2026-03,25/03/2026,30,24/04/2026,2026-04,22
804031,TRENA DE BOLSO DE 5M,C,2026-08,01/08/2026,30,01/09/2026,2026-09,1
804050,DISJUNTOR 2P 127/220V 400VCA 32A,C,2026-04,01/04/2026,30,01/05/2026,2026-05,191
804050,DISJUNTOR 2P 127/220V 400VCA 32A,C,2026-07,01/07/2026,30,01/08/2026,2026-08,5814
804050,DISJUNTOR 2P 127/220V 400VCA 32A,C,2026-10,01/10/2026,30,01/11/2026,2026-11,5544
804102,"TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L",C,2026-03,25/03/2026,30,24/04/2026,2026-04,180
804104,PARAFUSO PHILIPS/FENDA S8,C,2026-03,25/03/2026,30,24/04/2026,2026-04,7
804104,PARAFUSO PHILIPS/FENDA S8,C,2026-07,01/07/2026,30,01/08/2026,2026-08,9
804115,CAIXA PARA MEDIDOR POLIFASICA VIS. VIDRO,B,2026-06,01/06/2026,30,01/07/2026,2026-07,440
804115,CAIXA PARA MEDIDOR POLIFASICA VIS. VIDRO,B,2026-07,01/07/2026,30,01/08/2026,2026-08,704
804115,CAIXA PARA MEDIDOR POLIFASICA VIS. VIDRO,B,2026-08,01/08/2026,30,01/09/2026,2026-09,7772
804115,CAIXA PARA MEDIDOR POLIFASICA VIS. VIDRO,B,2026-10,01/10/2026,30,01/11/2026,2026-11,7244
804118,LUVA DE EMENDA CABO ISOLADO 500MM²,C,2026-04,01/04/2026,30,01/05/2026,2026-05,100
804125,"ABRACADEIRA NYLON 2,5MMX144MM",C,2026-03,25/03/2026,30,24/04/2026,2026-04,1000
804145,ESMERILHADEIRA ANGULAR 125MM 220V,C,2026-05,01/05/2026,30,01/06/2026,2026-06,2
804146,CORDA TRANC MULT 8MM 5/16 BRANCA RL/220,C,2026-03,25/03/2026,30,24/04/2026,2026-04,6
804165,BINÓCULO PELICANO 7X50,C,2026-05,01/05/2026,30,01/06/2026,2026-06,12
804167,CANIVETE PARA ELETRICISTA,C,2026-03,25/03/2026,30,24/04/2026,2026-04,70
804169,CARRETILHA AL CORDA 5/8P C/GANCH AC FORJ,C,2026-05,01/05/2026,30,01/06/2026,2026-06,16
804238,TRENA C FITA DE FIBRA DE VIDRO 50MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,4
804252,ROTULADORA COM CARTUCHOS DE REPOSICAO,C,2026-03,25/03/2026,30,24/04/2026,2026-04,2
804258,REFLETOR LED 400/500W BIVOLT IP67,C,2026-08,01/08/2026,30,01/09/2026,2026-09,100
804259,FITA ROTULADORA 12MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,30
804261,CORDA ESTATICA PA 12MM 2200KGF 48F,C,2026-03,25/03/2026,30,24/04/2026,2026-04,600
804274,SSD 480GB,C,2026-07,01/07/2026,30,01/08/2026,2026-08,50
804295,PARAFUSADEIRA 18V BOSCH,C,2026-08,01/08/2026,30,01/09/2026,2026-09,16
804311,CARTAO DE MEMORIA,C,2026-06,01/06/2026,30,01/07/2026,2026-07,2
804337,"CONECTOR PERF 15KV 35-70/6,1MM ESTRIBO",C,2026-08,01/08/2026,30,01/09/2026,2026-09,67
804344,PLACA DE PROTOBOARD 400 PONTOS,C,2026-10,01/10/2026,30,01/11/2026,2026-11,4
804346,BALANÇA DIGITAL DE BANCADA 100KG,C,2026-10,01/10/2026,30,01/11/2026,2026-11,2
804349,JOGO DE MINI RETIFICA 180W 110V,C,2026-10,01/10/2026,30,01/11/2026,2026-11,2
804361,FONTE DE ALIMENTAÇÃO DIGITAL 30V 5A,C,2026-10,01/10/2026,30,01/11/2026,2026-11,2
804374,"FUSIVEL DE VIDRO RAPIDO 5 X 20MM 1,5A 25",C,2026-05,01/05/2026,30,01/06/2026,2026-06,1200
804397,ALICATE DECAPADOR DE FIOS COM REGULAGEM,C,2026-10,01/10/2026,30,01/11/2026,2026-11,2
804398,ESTILETE 18 MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,12
804409,MULTIMETRO OSCILOSCOPIO,C,2026-10,01/10/2026,30,01/11/2026,2026-11,2
804421,"ISOLADOR PINO, POLIMERICO COM TRAVAS",C,2026-06,01/06/2026,30,01/07/2026,2026-07,681
804421,"ISOLADOR PINO, POLIMERICO COM TRAVAS",C,2026-09,01/09/2026,30,01/10/2026,2026-10,224
804422,GRAMPO ANCOR UNIVERSAL 35MM2 A 185MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,583
804422,GRAMPO ANCOR UNIVERSAL 35MM2 A 185MM2,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1053
804425,MODULO RETIFICADOR 125VCC,C,2026-04,01/04/2026,30,01/05/2026,2026-05,8
804426,CONTROLADOR IHM 125VCC,C,2026-04,01/04/2026,30,01/05/2026,2026-05,9
804427,MODULO RETIFICADOR 48 VCC,C,2026-04,01/04/2026,30,01/05/2026,2026-05,4
804437,SUGADOR DE SOLDA COM PROTECAO DE BICO,C,2026-04,01/04/2026,30,01/05/2026,2026-05,4
804437,SUGADOR DE SOLDA COM PROTECAO DE BICO,C,2026-08,01/08/2026,30,01/09/2026,2026-09,4
804444,CHAVE PHILIPS 1/4 X 6  POLEGADAS,C,2026-03,25/03/2026,30,24/04/2026,2026-04,28
804450,DETECTOR TENSAO MT DETEC APROX 1-15KV,C,2026-06,01/06/2026,30,01/07/2026,2026-07,18
804453,PRANCHETA MAD COMP C/PREND MET 230X340M,C,2026-03,25/03/2026,30,24/04/2026,2026-04,10
804454,"LOADBUSTER INTERRUPTOR DE CARGA 13,8KV",C,2026-05,01/05/2026,30,01/06/2026,2026-06,12
804455,CHAVE FENDA PONTA CHATA ACO 6X100MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,28
804459,"ALICATE UNIVERSAL 8"""" ISOLADO P/ 600V",C,2026-04,01/04/2026,30,01/05/2026,2026-05,4
804461,VARA MANOBRA TELESC VID 7 ELEM,C,2026-05,01/05/2026,30,01/06/2026,2026-06,16
804462,BASTAO GRAMPO DE LINHA VIVA (3M),C,2026-05,01/05/2026,30,01/06/2026,2026-06,16
804469,ESTICADOR BRACO CABO 2 A 1/0,C,2026-06,01/06/2026,30,01/07/2026,2026-07,16
804470,"ESTICADOR BRAZO CABO 2/0 A 336,4",C,2026-06,01/06/2026,30,01/07/2026,2026-07,16
804483,"GRAMPO ANCOR CABO 266,8 PARTRIDGE",C,2026-06,01/06/2026,30,01/07/2026,2026-07,70
804484,GRAMPO ANCOR CABO 795 TERN,C,2026-06,01/06/2026,30,01/07/2026,2026-07,10
804487,"CONECTOR PARALELO 266,8 PARTRIDGE",C,2026-06,01/06/2026,30,01/07/2026,2026-07,100
804490,CONECTOR EMENDA RETA 954 MAGNOLIA,C,2026-06,01/06/2026,30,01/07/2026,2026-07,60
804499,DETERGENTE 5L,C,2026-05,01/05/2026,30,01/06/2026,2026-06,40
804537,JG CHAVE COMBINADA 6 A 22MM COM 17 PÇS,C,2026-10,01/10/2026,30,01/11/2026,2026-11,2
804548,JOGO CHAVE FENDA 7P 1/8X3 A 5/16X6,C,2026-04,01/04/2026,30,01/05/2026,2026-05,4
804554,ALICATE AMPERIM 750/1000V 1000A ET-3200A,C,2026-03,25/03/2026,30,24/04/2026,2026-04,10
804562,"EMENDA MUFLA ENFITADA 25-70MM 3,6/35KV",C,2026-04,01/04/2026,30,01/05/2026,2026-05,25
804562,"EMENDA MUFLA ENFITADA 25-70MM 3,6/35KV",C,2026-07,01/07/2026,30,01/08/2026,2026-08,30
804565,"CRUZETA POL FBV/RES 2400X112,5X90MM DAT",C,2026-07,01/07/2026,30,01/08/2026,2026-08,52
804566,JOGO CHAVE COMBINADA BOCA E ESTRELA,C,2026-04,01/04/2026,30,01/05/2026,2026-05,4
804573,LUVA DE EMENDA TORQUIMÉTRICO 185MM2,C,2026-09,01/09/2026,30,01/10/2026,2026-10,82
804574,CARREGADOR USB TIPO C SM-T595,C,2026-04,01/04/2026,30,01/05/2026,2026-05,2
804594,"TINTA ESM SINTE AZUL SECAGEM RAP 3,6L",C,2026-03,25/03/2026,30,24/04/2026,2026-04,20
804595,"TINTA ESM SINTE BRANCO SECAGEM RAP 3,6L",C,2026-03,25/03/2026,30,24/04/2026,2026-04,20
804596,BATERIA SELADA 12V,C,2026-04,01/04/2026,30,01/05/2026,2026-05,80
804596,BATERIA SELADA 12V,C,2026-10,01/10/2026,30,01/11/2026,2026-11,20
804597,CORDA TRANC MULT 12MM BRANCA,C,2026-05,01/05/2026,30,01/06/2026,2026-06,1000
804598,CAPACIMETRO MODELO MC-154A,C,2026-06,01/06/2026,30,01/07/2026,2026-07,6
804602,ESMERILHADEIRA AN 115MM 4.1/2P 840W 127V,C,2026-05,01/05/2026,30,01/06/2026,2026-06,2
804603,TALHA MANUAL CORRENTE CAP. 2TON,C,2026-05,01/05/2026,30,01/06/2026,2026-06,2
804631,KIT SOBRESSALENTE PARA CONVERSOR CC-CC,C,2026-04,01/04/2026,30,01/05/2026,2026-05,4
804632,CABO AL CONCENTRICO 2F 2X10+10MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1500
804632,CABO AL CONCENTRICO 2F 2X10+10MM2,C,2026-09,01/09/2026,30,01/10/2026,2026-10,500
804633,CABO AL CONCENTRICO 2F 2X16+16MM2,C,2026-06,01/06/2026,30,01/07/2026,2026-07,1000
804637,CABO AL CONCENTRICO 3F 3X10+10MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,501
804637,CABO AL CONCENTRICO 3F 3X10+10MM2,C,2026-09,01/09/2026,30,01/10/2026,2026-10,500
804638,CABO AL CONCENTRICO 2F 2X25+25MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1243
804638,CABO AL CONCENTRICO 2F 2X25+25MM2,C,2026-09,01/09/2026,30,01/10/2026,2026-10,500
804639,CABO AL CONCENTRICO 3F 3X25+25MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,533
804639,CABO AL CONCENTRICO 3F 3X25+25MM2,C,2026-09,01/09/2026,30,01/10/2026,2026-10,500
804640,CABO AL CONCENTRICO 3F 3X16+16MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1500
804640,CABO AL CONCENTRICO 3F 3X16+16MM2,C,2026-09,01/09/2026,30,01/10/2026,2026-10,500
804642,CABO AL CONCENTRICO 3F 3X35+35MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1500
804642,CABO AL CONCENTRICO 3F 3X35+35MM2,C,2026-09,01/09/2026,30,01/10/2026,2026-10,500
804645,"ELETRODO ALUMÍNIO 6013 2,5MM",C,2026-03,25/03/2026,30,24/04/2026,2026-04,80
804651,MANOMETRO EM ACO INOXIDAVEL WIKA B071751,C,2026-10,01/10/2026,30,01/11/2026,2026-11,40
804654,LIXA MADEIRA 120,C,2026-06,01/06/2026,30,01/07/2026,2026-07,40
804656,CHAVE GRIFO 12POL CHAVE GRIFO 12POL,C,2026-03,25/03/2026,30,24/04/2026,2026-04,12
804659,"ELETRODO 7018 2,5MM ACO CARBONICO",C,2026-03,25/03/2026,30,24/04/2026,2026-04,40
804660,"ADAPTADOR SOQUETE 1/4""""1/2""""1/8"""" 50MM",C,2026-05,01/05/2026,30,01/06/2026,2026-06,4
804663,CABO AL CONCENTRICO 3F 3X50+50MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1500
804663,CABO AL CONCENTRICO 3F 3X50+50MM2,C,2026-09,01/09/2026,30,01/10/2026,2026-10,500
804666,CABO AL CONCENTRICO 1F 1x16+16MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1500
804666,CABO AL CONCENTRICO 1F 1x16+16MM2,C,2026-09,01/09/2026,30,01/10/2026,2026-10,500
804670,FUSIVEL HH 1A 358C 52L MM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,6
804671,FUSIVEL HH 10A 358C 52L MM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,6
804677,FURADEIRA DE BANCADA PROFISSIONAL 220V,C,2026-10,01/10/2026,30,01/11/2026,2026-11,2
804734,"ESCADA A 2,73M, LARGURA 0,71M",C,2026-03,25/03/2026,30,24/04/2026,2026-04,4
804735,"ESCADA A 3,96M, LARGURA 0,85M",C,2026-03,25/03/2026,30,24/04/2026,2026-04,4
804740,CONJUNTO ATERRAMENTOS BT MULTIPLEXADO,C,2026-05,01/05/2026,30,01/06/2026,2026-06,32
804741,BASTAO DE ATERRAMENTOS BT CONVENCIONAL,C,2026-05,01/05/2026,30,01/06/2026,2026-06,32
804742,CONJ ATER. TEMP. P/ RED DE DIST ATE 22KV,C,2026-05,01/05/2026,30,01/06/2026,2026-06,24
804743,BANQUETA ISOLANTE 120DAN 40KV,C,2026-05,01/05/2026,30,01/06/2026,2026-06,12
804826,TRELIÇA METÁLICA P/ TORRE,C,2026-07,01/07/2026,30,01/08/2026,2026-08,6
804842,BATERIA VEICULAR 100A,C,2026-04,01/04/2026,30,01/05/2026,2026-05,4
804881,DISJUNTOR 1P 127/220V 400VCA 32A,C,2026-10,01/10/2026,30,01/11/2026,2026-11,596
804883,"ARRUELA QD AC 17,00MM 50,00MM 3,00MM",C,2026-05,01/05/2026,30,01/06/2026,2026-06,1250
804883,"ARRUELA QD AC 17,00MM 50,00MM 3,00MM",C,2026-08,01/08/2026,30,01/09/2026,2026-09,875
804894,"CABO ELET CU 185MM2 90°XLPE 0,6/1KV",C,2026-10,01/10/2026,30,01/11/2026,2026-11,528
805098,BATERIA ÍONS DE LITIO GBA 18V 2.0AH,C,2026-05,01/05/2026,30,01/06/2026,2026-06,8
805116,BOMBA SUBMERSIVEL 220V,C,2026-03,25/03/2026,30,24/04/2026,2026-04,4
805139,MARTELETE COMBINADO MAKITA A BATERIA,C,2026-05,01/05/2026,30,01/06/2026,2026-06,4
805190,CONTROLADOR IHM 48VCC,C,2026-03,25/03/2026,30,24/04/2026,2026-04,2
805191,VEDACAO EPDM 70 SHORE DISJ EDFSK1,C,2026-06,01/06/2026,30,01/07/2026,2026-07,240
805219,"CHAVE CANHAO SEXTAVADA T, 210X19MM",C,2026-03,25/03/2026,30,24/04/2026,2026-04,14
805229,RELE BIESTAVEL MOD BS 02 - BC,C,2026-04,01/04/2026,30,01/05/2026,2026-05,40
805230,CHAVE LOCAL REMOTO,C,2026-06,01/06/2026,30,01/07/2026,2026-07,20
805232,CHAVE GRIFO 14POL,C,2026-04,01/04/2026,30,01/05/2026,2026-05,12
805244,ESCOVA DE ACO CIRCULAR P/ ESMERILHADEIRA,C,2026-03,25/03/2026,30,24/04/2026,2026-04,28
805245,ESCOVA CIRCULAR TRANCADA EM ACO EN1083-2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,20
805254,JOGO SACA PINO PARALELO,C,2026-04,01/04/2026,30,01/05/2026,2026-05,7
805260,GRAMPO DE SUSPENSÃO PARA CABO 954 MCM MA,C,2026-03,25/03/2026,30,24/04/2026,2026-04,80
805262,CABO CONDUTOR 266 MCM PARTRIDGE,C,2026-06,01/06/2026,30,01/07/2026,2026-07,555
805266,GRAMPO DE SUSPENSÃO PARA CABO 954 MCM MA,C,2026-06,01/06/2026,30,01/07/2026,2026-07,60
805268,CONECTOR TIPO T P/ CABO 266 MCM PARTRIDG,C,2026-06,01/06/2026,30,01/07/2026,2026-07,80
805283,PARAFUSADEIRA FURADEIRA 18V PROFISSIONAL,C,2026-10,01/10/2026,30,01/11/2026,2026-11,2
805288,JOGO SOQUETE SEXTAVADO ESTOJO 25 A 30PCS,C,2026-10,01/10/2026,30,01/11/2026,2026-11,2
805341,CABO ELET CU 35MM2 VERM FLEXIVEL 750V,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1000
805342,CABO ELET CU 35MM2 PR FLEXIVEL 750V,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1000
805343,CABO ELET CU 35MM2 VD FLEXIVEL 750V,C,2026-03,25/03/2026,30,24/04/2026,2026-04,400
805344,CABO ELET CU 25MM2 VERM FLEXIVEL 750V,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1000
805345,CABO ELET CU 25MM2 AZUL FLEXIVEL 750V,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1000
805346,CABO ELETR CU 25MM2 PR FLEXIVEL 750V,C,2026-03,25/03/2026,30,24/04/2026,2026-04,400
805388,BAT. RECARREGAVEL 18650 3.7v 2200MAH,C,2026-05,01/05/2026,30,01/06/2026,2026-06,16
805397,PARAFUSO SEXTAVADO M8x30MM ZINCADO,C,2026-03,25/03/2026,30,24/04/2026,2026-04,600
805398,"ARRUELA LISA, M8, ZINCADA",C,2026-03,25/03/2026,30,24/04/2026,2026-04,600
805399,"ARRUELA DE PRESSÃO, M8, ZINCADA",C,2026-03,25/03/2026,30,24/04/2026,2026-04,600
805400,"PORCA SEXTAVADA, M8, ZINCADA",C,2026-03,25/03/2026,30,24/04/2026,2026-04,570
805401,"CABO ELET BT 2X10MM2 0,6/1kV",C,2026-03,25/03/2026,30,24/04/2026,2026-04,400
805403,FUSIVEL RAPIDO 30A,C,2026-03,25/03/2026,30,24/04/2026,2026-04,2
805404,LUVA EMENDA COMPRESSAO CABO DE AL 120MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,50
805404,LUVA EMENDA COMPRESSAO CABO DE AL 120MM2,C,2026-07,01/07/2026,30,01/08/2026,2026-08,65
805405,QUADRO GERAL DISTRIBUICAO P/ INVERSOR,C,2026-03,25/03/2026,30,24/04/2026,2026-04,2
805406,MODULO CONTROL/SUPERV P/ INVERSOR 15KVA,C,2026-03,25/03/2026,30,24/04/2026,2026-04,2
805407,SOBRESSAL VENTILADOR CARREGADOR-RETIF,C,2026-03,25/03/2026,30,24/04/2026,2026-04,2
805410,TRENA FIBRA ABERTA 100MT - 537B STARRETT,C,2026-03,25/03/2026,30,24/04/2026,2026-04,4
805426,ESPUMA DE PEDREIRO 220MMX130MM,C,2026-04,01/04/2026,30,01/05/2026,2026-05,40
805427, FITA TEFLON 18MMX50M,C,2026-04,01/04/2026,30,01/05/2026,2026-05,100
805437,CORDAO OPTICO SM 9/125 LC-UPC/LC-UPC 10M,C,2026-08,01/08/2026,30,01/09/2026,2026-09,100
805443,CORDAO OPTICO SM 9/125 SC-PC/SC-PC 10M#,C,2026-08,01/08/2026,30,01/09/2026,2026-09,100
805444,CORDAO OPTICO SM 9/125 SC-PC/SC-PC 04M,C,2026-08,01/08/2026,30,01/09/2026,2026-09,100
805445,CORDAO OPTICO SM 9/125 SC-PC/SC-PC 20M,C,2026-08,01/08/2026,30,01/09/2026,2026-09,100
805446,"CORD OPT MM62,5/125 MTRJ-MACHO/ST-PC 25M",C,2026-08,01/08/2026,30,01/09/2026,2026-09,100
805447,"CORDAO OPTICO MM 62,5/125 LC-PC/LC-PC25M",C,2026-08,01/08/2026,30,01/09/2026,2026-09,100
805458,SILICA-GEL DESSEC 4 A 8MM AZUL,C,2026-06,01/06/2026,30,01/07/2026,2026-07,600
805459,CONECTOR PERF 50-185MM2 15KV COM ESTRIBO,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1248
805459,CONECTOR PERF 50-185MM2 15KV COM ESTRIBO,C,2026-07,01/07/2026,30,01/08/2026,2026-08,2145
805478,SEPARADOR FASE BT  4/0 AWG 700 MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1642
805478,SEPARADOR FASE BT  4/0 AWG 700 MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,2210
805491,BATERIA RADIO PORTATIL IP-57/67,C,2026-07,01/07/2026,30,01/08/2026,2026-08,60
805492,CHICOTE DE 2 VIAS FIO 4MM,C,2026-05,01/05/2026,30,01/06/2026,2026-06,80
805498,SOBRESSAL VENTILADOR CARREGADOR-RETIF,C,2026-04,01/04/2026,30,01/05/2026,2026-05,10
805499,PLACA DE CONTROLE UIB P RET 125V,C,2026-03,25/03/2026,30,24/04/2026,2026-04,4
805500,GATEWAY MODBUS SERIAL/TCP-IP ETHERNET,C,2026-03,25/03/2026,30,24/04/2026,2026-04,38
805502,QDCC RACK 19P COM 10+10 DJ 16-50MM2,C,2026-04,01/04/2026,30,01/05/2026,2026-05,20
805505,"MOTOPODA TOYAMA TPP33TX 2T 1,2HP33CC",C,2026-06,01/06/2026,30,01/07/2026,2026-07,8
805506,MOTOSSERRA TOYAMA TCS58F-20TSN,C,2026-06,01/06/2026,30,01/07/2026,2026-07,2
805507,"CORRENTE TOYAMA TC37558-68OR 1,5MM 34D",C,2026-06,01/06/2026,30,01/07/2026,2026-07,2
805508,CORRENTE 3/8 1.1MM 22 DNT HT/135,C,2026-06,01/06/2026,30,01/07/2026,2026-07,440
805509,CONVERSOR BLACKBOX LH1708A-SC,C,2026-06,01/06/2026,30,01/07/2026,2026-07,40
805511,TERMINAL PINO PARA BORNE 35 MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,500
805511,TERMINAL PINO PARA BORNE 35 MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,650
805514,CPU CS SMC SGPM,C,2026-10,01/10/2026,30,01/11/2026,2026-11,164
805515,RADIO MESH IP CS SMC SGPM LANDIS GYR,C,2026-10,01/10/2026,30,01/11/2026,2026-11,164
805516,RADIO CS SMC SGPM LANDIS GYR,C,2026-10,01/10/2026,30,01/11/2026,2026-11,164
805518,CONECTOR TERMINAL RETO LIGAÇAO,C,2026-07,01/07/2026,30,01/08/2026,2026-08,40
805519,CONECTOR PARALELO 3 PARAFUSOS 2250MCM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,40
805520,CONECTOR TERMINAL RETO,C,2026-07,01/07/2026,30,01/08/2026,2026-08,40
805525,DISCO DESBASTE 115X22MM FLAP GRAO 60,C,2026-03,25/03/2026,30,24/04/2026,2026-04,200
805526,"VARETA SOLDA PARA 15% 1/16 1,60MM 46 CM",C,2026-03,25/03/2026,30,24/04/2026,2026-04,2
805527,BATERIA MOEDA CR-2032-3V,C,2026-03,25/03/2026,30,24/04/2026,2026-04,40
805528,CABECOTE PARA DE GRAMPOS DE ATERRAMENTO,C,2026-03,25/03/2026,30,24/04/2026,2026-04,12
805529,HELICE DJI MAVIC 3 ENTERPRISE,C,2026-06,01/06/2026,30,01/07/2026,2026-07,2
805530,CAIXA DE SOM PARA PC USB,C,2026-04,01/04/2026,30,01/05/2026,2026-05,20
805535,FITA ROTULADOR TZE 251 COR PRETO/BRANCA,C,2026-10,01/10/2026,30,01/11/2026,2026-11,16
805536,FITA ROTULADOR TZE 651 COR PRETO/AMARELO,C,2026-10,01/10/2026,30,01/11/2026,2026-11,8
805537,FITA ROTULADOR TZE 661 COR PRETO/AMARELO,C,2026-10,01/10/2026,30,01/11/2026,2026-11,8
805538,LIMA ROTATIVA 6MM METAL DURO,C,2026-10,01/10/2026,30,01/11/2026,2026-11,2
805539,CONJ. BROCAS ESCALONADAS 3 PÇS,C,2026-10,01/10/2026,30,01/11/2026,2026-11,2
